shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
旺达通讯科技,1708.0,Samsung/<span class=H>三星</span> Galaxy A54 5G SM-A5460全新行货全网通5G双卡<span class=H>手机</span>,759762670494,7,广东 深圳,0,1,1,0,0,三星Exynos1380,5000+1200+500,25,,3,5000
快乐你我通讯,4488.0,Samsung/<span class=H>三星</span> Galaxy S24 SM-S9210  S24全网通5G<span class=H>手机</span> 国行,764588038477,21,广东 深圳,1,0,1,0,0,第三代骁龙8移动平台（for Galaxy）,5000+1000+1200,25,,3,5000
华奥通讯,5066.0,Samsung/<span class=H>三星</span> Galaxy S24 SM-S9210<span class=H>三星</span>S24<span class=H>手机</span>正品国行全网通,763599041608,3,北京,1,1,1,0,0,第三代骁龙8移动平台（for Galaxy）,5000+1000+1200,25,,3,5000
新泰时尚,1520.0,Samsung/<span class=H>三星</span> Galaxy S20+SM-G9860 5G S20+ S20UltraS10 S21全新,695784140801,28,广东 广州,0,1,1,0,0,高通骁龙 SDM865,1200+1200+6400,25,,3,6400
百兆电子,1600.0,Samsung/<span class=H>三星</span> Galaxy S21SM-G9910 国行双卡 S21+Ultra曲屏<span class=H>手机</span>,690613924794,19,浙江 杭州,0,1,1,0,1,高通骁龙888,1200+1200+6400,25,,3,6400
俊胜通讯,1168.0,Samsung/<span class=H>三星</span> Galaxy A52 5G SM-A5260双卡国行5G全网通智能<span class=H>手机</span>,714848487207,7,广东 深圳,0,1,1,0,0,高通骁龙 SDM750G,6400,15,,1,6400
奇迹正品店,2898.0,全新正品国行Samsung/<span class=H>三星</span> Galaxy S21 Ultra SM-G9980 S21u,770187198651,6,广东 深圳,0,1,1,0,0,高通骁龙888,1200,25,,1,1200
亿轩优品店,1240.0,Samsung/<span class=H>三星</span> Galaxy S20 Ultra SM-G9880 5G  S20 S20+ 国行<span class=H>手机</span>,693671915923,17,广东 深圳,0,1,1,0,0,高通骁龙 SDM865,180000+1200+4800,25,,3,180000
哈基米数码,1410.0,Samsung/<span class=H>三星</span>Galaxy S20SM-G9810国行双卡三网5G曲屏<span class=H>手机</span>S20ultra,752879501149,7,浙江 杭州,0,1,1,0,1,高通骁龙 SDM865,1200+1200+6400,25,,3,6400
天道专柜,1460.0,国行正品Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G+S20Ultra双卡<span class=H>手机</span>,719231401453,6,上海,0,1,1,0,1,高通骁龙 SDM865,1200+1200+6400,25,,3,6400
永盛通讯连锁机构,758.0,Samsung/<span class=H>三星</span> Galaxy F52 5G SM-E5260全新正品全网通5G双卡<span class=H>手机</span>,746133418300,9,广东 东莞,0,1,1,0,0,高通骁龙 SDM750G,6400+800+200+200,25,,4,6400
绅士手机,6388.0,Samsung/<span class=H>三星</span> Galaxy S23 Ultra SM-S9180<span class=H>三星</span>S23U 国港台S23+,700688634608,6,广东 深圳,0,0,0,0,0,第二代骁龙8移动平台（for Galaxy）,20000+1200+31000+101000,45,,4,101000
阳光3C数码,2758.0,Samsung/<span class=H>三星</span> Galaxy S21 Ultra SM-G9980 S21+全网通5G<span class=H>手机</span>S20+,638043553860,8,广东 深圳,0,1,1,0,1,高通骁龙888,1200,25,,1,1200
兔兔数码通讯,3778.0,现货Samsung/<span class=H>三星</span> Galaxy S23+ SM-S9160新品<span class=H>三星</span>s23+ 国行5G<span class=H>手机</span>,702883787201,47,广东 深圳,1,0,1,0,1,第二代骁龙8移动平台（for Galaxy）,5000+1200+31000,45,,3,31000
鹏运数码城,1400.0,Samsung/<span class=H>三星</span> Galaxy Note20 5G SM-N9810国行Note20Ultra双卡5G,673336817503,58,广东 深圳,0,1,1,0,0,高通骁龙865+处理器,1200,20,,1,1200
星恒优品,3500.0,Samsung/<span class=H>三星</span> Galaxy Z Flip5 SM-F7310,755104269924,42,广东 深圳,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
百兆电子,1040.0,Samsung/<span class=H>三星</span> Galaxy S10 SM-G9730 S20FE S10+plus S20U国行<span class=H>手机</span>,691512863323,7,浙江 杭州,0,1,1,0,1,骁龙855,1200+1600+1200,20,,3,1600
星恒优品,3150.0,Samsung/<span class=H>三星</span> Galaxy Z Fold3 5G SM-F9260 国行双卡大折叠5G<span class=H>手机</span>,769018739308,19,广东 深圳,0,1,1,0,0,高通骁龙 SDM888,1200,25,,1,1200
三星宏远祥龙专卖店,2269.0,12期免息/国行全新原封未激活三星/Samsung Galaxy A54 拍照手机官方,710547038502,6,北京,1,1,1,0,1,三星Exynos1380,5000+1200+500,25,,3,5000
UVtang,4188.0,Samsung/三星 Galaxy Z Flip5 SM-F7310折叠zflip5代新款国行手机,731646961146,34,广东 深圳,1,0,1,1,1,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
远洋数码通讯,4348.0,Samsung/三星 Galaxy Z Flip5 SM-F7310新款zflip5折叠屏国行手机,765355056919,2,河南 郑州,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
陆陆顺三星行货店,1520.0,原装正品Samsung/<span class=H>三星</span> Galaxy S21 国行双卡 S21+Ultra 5G<span class=H>手机</span>S20,732105384014,36,上海,0,1,1,0,0,高通骁龙888,1200+1200+6400,25,,3,6400
迈微数码,890.0,国行原封Samsung/<span class=H>三星</span> Galaxy S9+ SM-G9650/DS曲屏s9plus <span class=H>手机</span>4G,697422430456,27,上海,0,1,1,0,1,高通骁龙845,1200,10,,1,1200
能良数码官方旗舰店,2999.0,【首购赠壕礼12选5】Samsung/<span class=H>三星</span> Galaxy A55 5G智能拍照<span class=H>手机</span> 官方旗舰店官网正品 120Hz超顺滑全视屏,710683807559,2,浙江 金华,1,1,1,0,0,Exynos 1480,5000+1200+500,25,,3,5000
鑫浩数码通讯,3880.0,Samsung/<span class=H>三星</span> S22 Ultra 国行5G双卡 全网通,708284283344,17,广东 深圳,0,1,1,0,0,高通 骁龙8 Gen 1,180000,45,,1,180000
千千数码68号,2950.0,Samsung/<span class=H>三星</span> Galaxy S23 SM-S9110国行双卡直屏Ultra全网通<span class=H>手机</span>+,772379872472,26,广东 深圳,0,0,1,0,0,第二代骁龙8移动平台（for Galaxy）,5000+1200+31000,25,,3,31000
苏宁易购官方旗舰店,2399.0,现货速发/晒单反10/<span class=H>三星</span>/Samsung Galaxy A54 拍照a54<span class=H>手机</span>官方正品官网 120Hz超顺滑全视屏 1070,710270682429,15,上海,1,0,1,0,0,三星Exynos1380,5000+1200+500,25,,3,5000
迈微数码,2100.0,Samsung/<span class=H>三星</span> Galaxy S22 5G SM-S9010 国行S22+Ultra三网双卡5G,749563356710,46,上海,0,1,1,0,0,高通 骁龙8 Gen1,1000,25,,1,1000
盼盼数码科技,1620.0,Samsung/<span class=H>三星</span> Galaxy S21+国行双卡S21全网通5G<span class=H>手机</span> S21Ultra曲屏,696032415180,16,广东 深圳,0,1,1,0,0,高通骁龙888,1200,25,,1,1200
鹏运数码城,2950.0,Samsung/<span class=H>三星</span> Galaxy S23 SM-S9110国行S23+双卡S23Ultra全网通5G,756507867520,36,广东 深圳,0,1,1,0,0,第二代骁龙8移动平台（for Galaxy）,5000+1200+31000,25,,3,31000
壹号手机通讯,1910.0,Samsung/<span class=H>三星</span> Galaxy Note20 Ultra 5G SM-N9860国行曲屏双卡<span class=H>手机</span>,710560956726,4,广东 深圳,0,1,1,0,1,骁龙865,1200,25,,1,1200
点点通讯,3758.0,Samsung/<span class=H>三星</span> Galaxy S23+ SM-S9160 新品 全网通5G 国行s23+<span class=H>手机</span>,702845199926,28,广东 深圳,1,0,1,0,1,第二代骁龙8移动平台（for Galaxy）,5000+1200+31000,45,,3,31000
欢欢手机专家,2200.0,Samsung/<span class=H>三星</span> Galaxy S21 Ultra 5G全网通曲面屏正品安卓智能<span class=H>手机</span>,764192742829,51,广东 深圳,0,0,1,0,0,骁龙888,180000,25,,1,180000
迈微数码,1680.0,Samsung/<span class=H>三星</span> Galaxy S21 5G SM-G9910国行双卡 S21+Ultra 曲屏,697676143316,15,上海,0,1,1,0,1,高通骁龙888,1200+1200+6400,25,,3,6400
华兴数码手机店,1700.0,Samsung/<span class=H>三星</span> Galaxy A54 5G SM-A5460 全新原装正品全网通5G<span class=H>手机</span>,763737239994,15,广东 深圳,0,0,1,0,0,三星Exynos1380,5000+1200+500,25,,3,5000
陆陆顺三星行货店,1390.0,全新Samsung/<span class=H>三星</span>Galaxy S20+Ultra国行双卡全网通5G曲屏<span class=H>手机</span>S21+,732304854597,5,上海,0,1,1,0,0,高通骁龙 SDM865,1200+1200+6400,25,,3,6400
华兴数码手机店,670.0,Samsung/<span class=H>三星</span> Galaxy F52 5G SM-E5260 全网通5G双卡双待<span class=H>手机</span>,763751011524,100,广东 深圳,0,0,1,0,0,高通骁龙 SDM750G,6400+800+200+200,25,,4,6400
叮叮猫测评,1298.0,Samsung/<span class=H>三星</span> Galaxy Note10+ SM-N9760 5G国行双卡<span class=H>手机</span>全网通,707548854552,11,广东 广州,0,1,1,0,1,高通骁龙855,1600+1200+1200,45,,3,1600
华强官翻数码,1498.0,Samsung/<span class=H>三星</span> W23 Flip SM-W7023ZKACHC升级心系天下折叠屏5G<span class=H>手机</span>,756791299447,100,福建 莆田,0,1,1,0,0,骁龙8+ Gen 1,1200+1200,25,,2,1200
成都远航数码通讯,4548.0,Samsung/<span class=H>三星</span> Galaxy S24 SM-S9210国行S24 S24+ S24U新款<span class=H>手机</span>,764104224138,13,四川 成都,0,0,1,0,0,第三代骁龙8移动平台（for Galaxy）,5000+1000+1200,25,,3,5000
叮叮猫测评,1398.0,Samsung/<span class=H>三星</span> Galaxy S20 Ultra SM-G9880 5G国行双卡全网通S20+,766965098957,17,广东 广州,0,1,1,0,0,高通骁龙 SDM865,180000+1200+4800,25,,3,180000
万尚达科技,1408.0,Samsung/<span class=H>三星</span> Galaxy A53 5G SM-A5360全网通5G双卡双待原装正品,729871770287,10,广东 深圳,0,1,1,0,0,Exynos 1280,6400+1200+500+500,25,,4,6400
迈微数码,1590.0,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810国行双卡全网通5G曲屏<span class=H>手机</span>S20+,697411238726,6,上海,0,1,1,0,1,高通骁龙 SDM865,1200+1200+6400,25,,3,6400
百兆电子,1020.0,Samsung/<span class=H>三星</span> Galaxy S10 SM-G9730 S10+plus S10e国行双卡<span class=H>手机</span>,764213066394,27,浙江 杭州,0,1,1,0,0,骁龙855,1200+1600+1200,20,,3,1600
迈微数码,2200.0,Samsung/<span class=H>三星</span> Galaxy S20 Ultra SM-G9880全新国行全网通5G<span class=H>手机</span>,704834895673,39,上海,0,1,1,0,1,高通骁龙 SDM865,180000+1200+4800,25,,3,180000
三星官翻机授权企业店,3349.0,【演示机】Samsung/<span class=H>三星</span> Galaxy S23 SM-S9110全国联保,769999979134,14,广东 广州,0,1,1,0,1,第二代骁龙8移动平台（for Galaxy）,5000+1200+31000,25,,3,31000
经典数码商店,1999.0,Samsung/<span class=H>三星</span> Galaxy Z Flip4 SM-F7210折叠屏<span class=H>手机</span>翻盖5G折叠新款,765647135756,33,广东 深圳,0,0,1,0,0,骁龙8Gen1Plus,1200+1200,25,,2,1200
星恒优品,1120.0,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G/S20＋/S20U国行三网5G<span class=H>手机</span>,651162842662,25,广东 深圳,0,1,1,0,1,高通骁龙 SDM865,1200+1200+6400,25,,3,6400
Andy数码折扣店,4599.0,Samsung/<span class=H>三星</span> Galaxy Z Fold4 SM-F9360双卡双待折叠屏全网通<span class=H>手机</span>,771437643893,15,广东 深圳,0,1,1,0,0,骁龙8+ Gen 1,5000+1200+1000,25,,3,5000
新泰时尚,1160.0,全新原封正品Samsung/<span class=H>三星</span> Galaxy S10+ SM-G9750加s10plus<span class=H>手机</span>4G,695542024247,42,广东 广州,0,1,1,0,0,骁龙855,1200+1600+1200,20,,3,1600
苏宁易购官方旗舰店,6399.0,【购机送好礼/晒单反100】<span class=H>三星</span>Galaxy S24+5G<span class=H>手机</span>Samsung国行<span class=H>三星</span>S24S24ultra1070,702994055633,12,广东 阳江,1,0,1,0,0,第三代骁龙8移动平台（for Galaxy）,5000+1000+1200,45,,3,5000
苏宁易购官方旗舰店,3849.0,【新品上市 】<span class=H>三星</span>/Samsung Galaxy S23 FE 智能<span class=H>手机</span> 5G数码拍照官方旗舰s23fe<span class=H>三星</span>1070,746224593568,6,上海,1,0,1,0,0,第一代骁龙8 移动平台,5000+1200+3800,25,,3,5000
欢欢手机专家,1950.0,Samsung/<span class=H>三星</span> Galaxy Note20 Ultra 5G 大曲面屏手写笔安卓智<span class=H>手机</span>,765758183217,46,广东 深圳,0,0,1,0,0,高通骁龙865+处理器,1200,25,,1,1200
博凯科技,1659.0,Samsung/<span class=H>三星</span> Galaxy A54 5G SM-A5460全网通双卡5G新款正品<span class=H>手机</span>,771787297721,21,广东 深圳,0,1,1,0,0,三星Exynos1380,5000+1200+500,25,,3,5000
三星7天机授权企业店,3188.0,Samsung/<span class=H>三星</span> Galaxy S21 Ultra SM-G9980 双模5G拍照,735035378538,25,广东 广州,0,1,1,0,1,高通骁龙888,1200,25,,1,1200
鸿胜数码通讯,1000.0,Samsung/<span class=H>三星</span> Galaxy S10+ SM-G9750全新原封正品4G<span class=H>手机</span>,703104730066,7,广东 深圳,0,0,1,0,0,骁龙855,1200+1600+1200,20,,3,1600
千千数码68号,750.0,Samsung/<span class=H>三星</span> Galaxy S10 SM-G9730曲面屏10e+国行全三网通5G<span class=H>手机</span>,711867268399,91,广东 深圳,0,0,1,0,1,骁龙855,1200+1600+1200,20,,3,1600
昱富隆通讯,1295.0,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G S20FE S20+ S20U 国行<span class=H>手机</span>,684480686733,6,广东 深圳,0,1,1,0,0,高通骁龙 SDM865,1200+1200+6400,25,,3,6400
完美科技通讯城,1392.0,Samsung/<span class=H>三星</span> Galaxy Z Flip4 SM-F7210 折叠屏4代<span class=H>手机</span>Z Flip3,775086767739,16,广东 深圳,0,1,1,0,0,骁龙8Gen1Plus,1200+1200,25,,2,1200
恒力实体店,1380.0,【顺丰速发】Samsung/<span class=H>三星</span> Galaxy S21+ 5G SM-G9960国行全网通,707124670912,32,上海,0,1,1,0,1,高通骁龙888,1200,25,,1,1200
鸿胜数码通讯,798.0,Samsung/<span class=H>三星</span> Galaxy A71 SM-A7160 5GA5160全面屏智能<span class=H>手机</span>6.7寸,620771290772,18,广东 深圳,0,0,1,0,0,三星Exynos980,6400+1200+500+500,25,,4,6400
中颜通讯,1250.0,Samsung/<span class=H>三星</span> Galaxy S20 SM-G9810 5G S20 S202+ S20U 国行<span class=H>手机</span>,689650301960,2,广东 深圳,0,1,1,0,0,高通骁龙 SDM865,1200+1200+6400,25,,3,6400
华奥通讯,8978.0,Samsung/<span class=H>三星</span> Galaxy Z Fold5 SM-F9460折叠屏旗舰5G<span class=H>手机</span>23款新品,730784336845,14,北京,1,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
华兴数码手机店,1080.0,Samsung/<span class=H>三星</span> Galaxy A52 5G SM-A5260 全网通5G双卡双待原装<span class=H>手机</span>,763724863969,6,广东 深圳,0,0,1,0,0,高通骁龙 SDM750G,6400,15,,1,6400
迈微数码,4370.0,Samsung/<span class=H>三星</span> Galaxy S22 Ultra SM-S9080国行全新双卡全网通<span class=H>手机</span>,772590469755,15,上海,0,1,1,0,0,骁龙8 移动平台,180000+1000+1200+1000,45,,4,180000
迈微数码,1430.0,Samsung/<span class=H>三星</span> Galaxy Note10+SM-N9760 5G全网通国行双卡曲屏<span class=H>手机</span>,696964304781,58,上海,0,1,1,0,1,高通骁龙855,1600+1200+1200,45,,3,1600
三星宏远祥龙专卖店,2269.0,12期免息/国行全新原封未激活三星/Samsung Galaxy A54 拍照手机官方,710547038502,6,北京,1,1,1,0,1,三星Exynos1380,5000+1200+500,25,,3,5000
UVtang,4188.0,Samsung/三星 Galaxy Z Flip5 SM-F7310折叠zflip5代新款国行手机,731646961146,34,广东 深圳,1,0,1,1,1,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
远洋数码通讯,4348.0,Samsung/三星 Galaxy Z Flip5 SM-F7310新款zflip5折叠屏国行手机,765355056919,2,河南 郑州,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
泰斗科技 皇冠老店,1160.0,Samsung/<span class=H>三星</span> Galaxy S10 SM-G9730 全网通4G 曲屏 S10+ 国行双卡,721543376732,32,广东 深圳,0,1,1,0,0,骁龙855,1200+1600+1200,20,,3,1600
亿轩优品店,3390.0,Samsung/<span class=H>三星</span> Galaxy Z Flip5 SM-F7310 新款折叠5代全网通5G<span class=H>手机</span>,772447479827,21,广东 深圳,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
B站格里芬,1480.0,Samsung/<span class=H>三星</span> Galaxy S21+ 5G SM-G9960国行S22 Ultra 双卡三网5g,648173787294,32,广东 深圳,0,1,1,0,0,高通骁龙888,1200,25,,1,1200
星恒优品,810.0,Samsung/<span class=H>三星</span> Galaxy S10+ SM-G9750 S10E S10国行双卡 S105G<span class=H>手机</span>,645913218016,16,广东 深圳,0,1,1,0,1,骁龙855,1200+1600+1200,20,,3,1600
绚彩斑斓8,1900.0,Samsung/<span class=H>三星</span> Galaxy Note20 Ultra 5G SM-N9860国行NOTE20新<span class=H>手机</span>,773662044390,6,浙江 杭州,0,1,1,0,1,骁龙865,1200,25,,1,1200
超越通讯,3480.0,Samsung/<span class=H>三星</span> Galaxy S22 Ultra SM-S9080 国行 双卡 全网通5G,773667585536,4,广东 深圳,0,0,1,0,0,骁龙8 移动平台,180000+1000+1200+1000,45,,4,180000
糖糖数码商品店,780.0,Samsung/<span class=H>三星</span> GALAXY S9S9+Plus盖乐世S9国行G9650全网通全新<span class=H>手机</span>,699128903872,53,上海,0,1,1,0,1,845,1200,20,,1,1200
澳门迅诚数码,1898.0,Samsung/<span class=H>三星</span>Galaxy A54<span class=H>手机</span>5G海外国际版A55双卡全新正品现货A34,710803180127,36,广东 珠海,0,1,1,0,1,三星Exynos1380,5000+1200+500,25,,3,5000
三星正品店,1520.0,Samsung/<span class=H>三星</span>Galaxy S21+国行S21Ultra双卡全网通5G<span class=H>手机</span>,757031882004,7,浙江 宁波,0,1,1,0,0,高通骁龙888,6400,25,,1,6400
泰斗科技 皇冠老店,1630.0,Samsung/<span class=H>三星</span> Galaxy S20+ SM-G9860曲屏国行 双卡全网通5G S20U,658585692280,5,广东 深圳,0,1,1,0,1,高通骁龙 SDM865,1200,25,,1,1200
三星7天机授权企业店,1628.0,Samsung/<span class=H>三星</span> Galaxy A54 5G SM-A5460 IP67防水,730607520984,200,广东 广州,0,1,1,0,1,三星Exynos1380,5000+1200+500,25,,3,5000
南洋数码,1500.0,全新正品Samsung/<span class=H>三星</span> Galaxy S21+国行S20双卡全网通5G<span class=H>手机</span>Ultra,756655504078,12,浙江 温州,0,1,1,0,0,高通骁龙888,6400,25,,1,6400
糖糖数码商品店,1930.0,Samsung/<span class=H>三星</span> Galaxy Note20 Ultra 5G SM-N9860<span class=H>手机</span>note20全网通,721925027778,29,上海,0,1,1,0,1,骁龙865,1200,25,,1,1200
泰斗科技 皇冠老店,3050.0,Samsung/<span class=H>三星</span> Galaxy S23 SM-S9110 国行双卡直屏Ultra全网通S23+,771049949086,9,广东 深圳,0,1,1,0,0,第二代骁龙8移动平台（for Galaxy）,5000+1200+31000,25,,3,31000
星海数码通讯,3458.0,Samsung/<span class=H>三星</span> Galaxy S24 SM-S9210新款S24 全网通5G 国行<span class=H>手机</span>,763896173274,26,广东 深圳,1,0,1,1,0,第三代骁龙8移动平台（for Galaxy）,5000+1000+1200,25,,3,5000
