shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
Yanzilivip颜姿莉,4650.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro 国行正品双卡双待三网通5G全新手机6.1,760233751515,8,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
乐嘉乐数码,4160.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max原装正品顺丰5G手机全网通现货速发,763766536054,1,广东 广州,0,1,1,0,0,A15,1200,20,,1,1200
GD意难忘数码,9650.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max国行正品双卡5G全网通手机顺丰现货,770646797297,20,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
暴走数码严选,9650.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max手机<span class=H>iPhone</span><span class=H>13</span>pro全网通5G苹果手机,759086718933,5,广东 广州,0,1,1,0,0,A15,1200,20,,1,1200
卓创优选,5668.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max国行双卡双待5G全网通苹果<span class=H>13</span>手机,734670546499,4,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
耀鹏数码通讯,4842.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 支持移动联通电信5G 双卡双待手机,702926080758,100,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
JK苹果,2580.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 全新5G全网通国行未激活JK家,656289970028,3,江苏 南京,0,0,1,0,0,A15,1200,18,,1,1200
蘑菇酱数码,2570.0,12期分期免息/Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>国BS资源US卡贴花呗激活手机,675820600536,5,广东 深圳,1,0,0,1,0,A15,1200,20,,1,1200
为淘而卖,4099.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro苹果<span class=H>13</span>promax <span class=H>13</span>mini手机国行全国联保,730954965452,2,广东 深圳,1,0,1,1,0,A15,1200,20,,1,1200
超凡数码 十年老店,4000.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro 正品国行双卡苹果<span class=H>13</span>ProMax全网通G,773756552007,1,广东 揭阳,0,1,1,0,0,A15,1200,20,,1,1200
仰望数码店,3708.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro苹果<span class=H>13</span>pro全网通5G手机<span class=H>iPhone</span><span class=H>13</span>pro,770521891348,3,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
手机老农民 15年老店,4100.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max<span class=H>13</span>双卡<span class=H>13</span>mini原装<span class=H>13</span>Pro送鉴别教程,657394666923,5,江苏 南京,0,0,1,0,0,A15,1200,20,,1,1200
独贩数码正品,3890.0,香港代购Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 6.1寸国行港行全新苹果<span class=H>13</span>原封,711989076346,1,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
iPhone优品店,4208.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max 国行苹果mini 苹果<span class=H>13</span>promax5G手机,775740506209,0,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
同窗数码 大学生店铺,3008.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 国行原装正品全网通6.1英寸双卡5G手机,773802509244,3,广东 广州,0,0,1,0,1,A15,1200,20,,1,1200
Blue蓝蓝数码,3769.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 6.1寸双卡5G手机 <span class=H>iPhone</span><span class=H>13</span>实体国行原封,655030544407,15,四川 成都,0,1,1,0,1,A15,1200,20,,1,1200
爱芳数码 65期金牌卖家,3948.0,【当天发货】Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro苹果<span class=H>13</span>pro国行bs资源手机,712131351939,1,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
迪斯科数码店,4119.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max手机全网通5G现货速发原装正品免息,773208129603,47,广东 广州,0,1,1,0,0,A15,1200,20,,1,1200
利基通讯,3770.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 美行无锁 全网通5G单卡 原装正品 手机,661538207362,4,广东 珠海,0,1,1,1,1,A15,1200,20,,1,1200
麦克团百度年轻人创业店,7300.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro 6.1寸 国行原封正品 <span class=H>iPhone</span><span class=H>13</span>Pro 绿色,734375162073,2,北京,0,0,1,0,0,A15,4800,20,,1,4800
3AAA通讯,3488.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro苹果<span class=H>13</span>pro正品 6.1寸<span class=H>iphone</span><span class=H>13</span>pro手机,712387905488,1,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
同窗数码 大学生店铺,4258.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro <span class=H>13</span>promax国行全网通5G正品手机A15原,773802513264,2,广东 广州,0,0,1,0,1,A15,1200,20,,1,1200
士多啤梨啤梨苹果橙,10.9,个性英文适用iphone15Promax手机壳15新款苹果14pro菲林二合一13小众1,772759219836,2,广东 东莞,0,0,0,0,0,,,0,,1,0
成都众合数码通讯,4959.0,闪送Apple/苹果iPhone 13,655762501735,4,四川 成都,0,0,1,0,1,A15,1200,20,,1,1200
小超数码科技店,2480.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>国行mini<span class=H>13</span>promax全球购US/qpe卡贴稳定5G,705994698609,1,山东 济宁,0,0,1,1,0,A15,1200,20,,1,1200
JK苹果,4750.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max全新未激活5G全网通国行JK家,655911537786,1,江苏 南京,0,0,1,0,0,A15,1200,20,,1,1200
淘宝珍库自营服务店,8999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 绿色,728804962689,0,浙江 杭州,0,0,1,0,0,A15,1200,20,,1,1200
蘑菇酱数码,4380.0,Apple/苹果<span class=H>iPhone</span><span class=H>13</span>ProMax国行BS资源机US卡贴机花呗分期手机,655914453657,2,广东 深圳,1,0,0,1,0,A15,1200,20,,1,1200
靓品星数码,2800.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>国行原装苹果<span class=H>13</span>双卡正品5G全网通智能手机,753663342304,7,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
星丰数码,2159.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max手机苹果<span class=H>13</span>Pro全网通5G手机苹果<span class=H>13</span>,748243587337,68,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
东升优选,2379.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机苹果<span class=H>13</span>Pro全网通5G手机<span class=H>iPhone</span><span class=H>13</span>ProMax,750778121801,29,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
聚巢数码,2359.0,国行正品Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机苹果<span class=H>13</span>mini手机苹果<span class=H>13</span>全网通5G,765331304611,31,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
金口袋数码网,2939.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机苹果<span class=H>13</span>ProMax全网通5G手机<span class=H>iPhone</span><span class=H>13</span>手机,750671379512,7,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
水果科技iPhone店,2880.0,国行Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max双卡手机<span class=H>iphone</span><span class=H>13</span>promax苹果<span class=H>13</span>,757046806734,29,广东 广州,1,1,1,0,0,A15,1200,20,,1,1200
成都众合数码通讯,3439.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>国行原封官网方苹果<span class=H>13</span>新机正品手机mini,655304956429,14,四川 成都,0,0,1,0,1,A15,1200,20,,1,1200
佰科严选二手iPhone,1849.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 苹果<span class=H>13</span>mini全网通5G 苹果<span class=H>13</span>Promax国行双卡,752408033755,10,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
鸿盛科技Digital,2999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>新款十三pro苹果<span class=H>13</span> promax全网通5G手机正品,745975680777,38,广东 深圳,1,1,1,1,1,A15,1200,20,,1,1200
于涵科技,3549.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 国行正品5G全网通双卡全新未拆封分期免息,760328721540,6,上海,0,0,1,0,0,A15,1200,20,,1,1200
超盈数码,3768.0,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 全新原封国行正品苹果手机<span class=H>13</span> 6.1英寸,694520072021,2,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
福临门数码,3288.0,分期免息Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>国行5G双卡苹果<span class=H>13</span>全国联保手机现货,671284403737,7,广东 深圳,0,1,1,0,1,A15,1200,20,,1,1200
七分钟数码,2920.0,现货速发 Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 苹果<span class=H>13</span>promax苹果5G手机<span class=H>13</span>mini,659517354312,16,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
兴达科技数码,2998.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 新款手机正品5G全网通 国行苹果<span class=H>13</span>免息分期,744578284119,6,广东 广州,0,1,1,0,0,A15,1200,20,,1,1200
西诚优选,2109.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max国行手机苹果<span class=H>13</span>Pro全网通5G苹果<span class=H>13</span>,765330236341,95,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
7号数码店,2480.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 苹果<span class=H>13</span>Pro Max 苹果<span class=H>13</span>mini国行全网5G手机,705831090826,13,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
泰兴优选数码,3980.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max全网通5G 正品手机分期苹果<span class=H>13</span>现货,731699629232,20,广东 深圳,0,1,1,0,1,A15,1200,20,,1,1200
腾远数码,4550.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max 正品全网通5G苹果<span class=H>13</span>ProMax手机,768069344098,21,广东 深圳,1,1,1,0,1,A15,1200,20,,1,1200
iphone分销科技数码,3980.0,分期免息Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max苹果<span class=H>13</span>国行双卡苹果<span class=H>13</span>pro,762299077815,55,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
杭州佐佐数码商行,3699.0,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>苹果<span class=H>13</span>国行<span class=H>iPhone</span><span class=H>13</span>原封5G双卡手机<span class=H>13</span>,656460795310,1,浙江 杭州,0,0,1,0,1,A15,1200,20,,1,1200
毅麟数码,2265.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 国行<span class=H>13</span>mini苹果<span class=H>13</span>Pro新款十三5G双卡手机,719527270291,13,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
武汉老石,2440.0,代购Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>新款正品国行5G全网通手机分期,713056555107,8,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
鸿禧高科Digital City,3198.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机Pro Max新款苹果<span class=H>13</span>pro正品<span class=H>13</span>promax por,746194084138,7,广东 深圳,1,1,1,0,1,A15,1200,20,,1,1200
杭州朗朗数码苹果实体,3780.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>苹果<span class=H>13</span>手机5G国行全新正品<span class=H>iphone</span><span class=H>13</span>,656290674355,2,浙江 杭州,1,0,1,0,0,A15,1200,20,,1,1200
掌上正品手机数码,4230.0,【现货速发】Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 苹果<span class=H>13</span>pro max新款苹果5g手机,738625063726,1,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
刘先生的手机铺,3299.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>正品6.1英寸<span class=H>13</span>Promax原装<span class=H>13</span>mini成都闪送,656350178407,6,四川 成都,0,0,1,0,0,A15,1200,20,,1,1200
盼旺数码,2539.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>苹果<span class=H>13</span>迷你l国行全网通5G正品Mini智能手机,719699760898,7,广东 深圳,0,1,1,0,1,A15,1200,20,,1,1200
振兴科技数码,2398.0,分期免息Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 国行双卡双待5G全网通苹果<span class=H>13</span>手机,742011764147,3,广东 广州,0,1,1,0,0,A15,1200,20,,1,1200
金诚通讯数码,2140.0,【分期免息】Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机苹果<span class=H>13</span>mini全网通5G手机,747799238104,7,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
鸿禧高科Digital City,3198.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max全网通5G手机<span class=H>iPhone</span><span class=H>13</span>正品<span class=H>13</span>promax,742511239430,3,广东 深圳,1,1,1,0,1,A15,1200,20,,1,1200
和悦数码店,2999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>苹果国行正品双卡5G全网通现货苹果手机分期,772016848067,16,上海,0,0,1,0,0,A15,1200,20,,1,1200
一诺数码精选,4750.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max手机<span class=H>iPhone</span><span class=H>13</span>国行全网通5G苹果正品,760204797574,13,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
久顺兴数码,5000.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max <span class=H>13</span>promax新款苹果<span class=H>13</span>pro苹果<span class=H>13</span>手机,738728861069,5,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
接地数码,2799.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>国行正品苹果<span class=H>13</span>旗舰5G智能手机手机,655919245011,22,广东 深圳,1,0,1,1,0,A15,1200,20,,1,1200
灵动数码科技店,3120.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机国行 5G双卡双待 苹果<span class=H>13</span>三期免息 现货,740647602349,1,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
点点数码体验店,2199.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 国行双卡全网通5G卡贴机256G原装正品手机,744111586402,3,广东 广州,0,1,1,0,0,A15,1200,20,,1,1200
小叶子数码科技,3499.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 国行正品5G全网通双卡全新未拆封分期免息,760144859651,28,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
合肥天地通讯商城实体店,3765.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 全新国行 未拆封未激活的原封新机 双卡5g,656690647050,3,安徽 合肥,1,0,1,0,1,A15,1200,20,,1,1200
萱萱数码通讯,4300.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro手机苹果<span class=H>13</span>pro max分期免息现货速发,748634490275,11,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
iPhone优品店,2858.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 国行苹果<span class=H>13</span>mini 全网通5G苹果<span class=H>13</span>promax手机,688535752476,1,广东 深圳,0,1,1,0,1,A15,1200,20,,1,1200
诚信数码AA,2150.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>苹果<span class=H>13</span>全网通5G手机 大屏6.1寸国行双卡手机,742342345719,10,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
老马手机新店,2588.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 6.1寸 全新国行正品 <span class=H>13</span> <span class=H>13</span>mini 老马手机,751088025750,4,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
士多啤梨啤梨苹果橙,10.9,个性英文适用iphone15Promax手机壳15新款苹果14pro菲林二合一13小众1,772759219836,2,广东 东莞,0,0,0,0,0,,,0,,1,0
成都众合数码通讯,3439.0,成都闪送Apple/苹果iPhone 1,655304956429,14,四川 成都,0,0,1,0,1,A15,1200,20,,1,1200
成都众合数码通讯,4959.0,闪送Apple/苹果iPhone 13,655762501735,4,四川 成都,0,0,1,0,1,A15,1200,20,,1,1200
当当手机,3150.0,送20W快充Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro 3网5G苹果<span class=H>13</span> <span class=H>iPhone</span><span class=H>13</span>promax,738812390612,5,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
亨达数码,4899.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max手机原装正品<span class=H>13</span>pro三网通5G未拆封,768346678361,11,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
理想鸭数码,2574.0,【顺丰包邮】Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机国行苹果<span class=H>13</span>mini全网通5G,719348623779,6,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
原品数码,3190.0,免息速发Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max苹果<span class=H>13</span>promax全网通5G手机,761465811369,19,广东 广州,0,1,1,0,0,A15,1200,20,,1,1200
启航数码007,2350.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 6.1英寸原装正品全网三网通5G手机,656844522045,19,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
鸿禧高科Digital City,3198.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro全网通5G手机<span class=H>iPhone</span><span class=H>13</span> pro正品<span class=H>13</span>promax,742509923106,3,广东 深圳,1,1,1,0,1,A15,1200,20,,1,1200
凡人数码通讯,3749.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机苹果<span class=H>13</span>国行5G正品原封全网通全新未激活,685599685833,10,江苏 南京,1,0,1,0,0,A15,1200,20,,1,1200
臣星数码,3339.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max手机苹果<span class=H>13</span>手机全网通5G苹果<span class=H>13</span>Pro,752372534346,4,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
龙腾飞扬数码,2250.0,官方Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>苹果<span class=H>13</span>mini十三<span class=H>13</span>promax全网通5G手机正,744166168229,4,广东 深圳,0,0,1,0,1,A15,1200,20,,1,1200
iPhone 在线商店,2669.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 国行5G手机苹果<span class=H>13</span>原装正品双卡双待全网通,677272463072,35,广东 深圳,1,1,1,0,1,A15,1200,20,,1,1200
天工数码通讯店,4750.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro 国行双卡苹果<span class=H>13</span>Pro Max全网通<span class=H>13</span>mini5G,759593178132,13,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
长青数码精选,4750.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max苹果<span class=H>13</span>promax苹果<span class=H>13</span>国行全网通手机,758752698575,7,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
王者御机8,2778.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 国行正品全网通苹果<span class=H>13</span>双卡5G外版无锁手机,764677267691,6,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
毅麟数码,2264.0,国行正品Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机苹果<span class=H>13</span>mini手机全网通5G苹果<span class=H>13</span>,749944712852,4,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
鸿盛科技Digital,4399.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max 正品新款<span class=H>13</span>pro苹果十三手机promax,746308171783,12,广东 深圳,1,1,1,1,1,A15,1200,20,,1,1200
淘乐精品在线,2050.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>苹果<span class=H>13</span>手机<span class=H>13</span>mini苹果迷你全网通5G苹果5G,745046747658,4,广东 深圳,0,0,1,0,1,A15,1200,18,,1,1200
果粉iPhone手机店,5200.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max苹果国行双卡 <span class=H>iphone</span><span class=H>13</span>Promax手机,675801376060,4,广东 深圳,1,0,1,0,0,A15,1200,20,,1,1200
Yanzilivip颜姿莉,4650.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max手机<span class=H>iPhone</span><span class=H>13</span>pro全网通5G全新正品,760235151595,6,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
八方数码通讯店,9999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max国行双卡双待5G全网通正品<span class=H>13</span>手机,760119420319,9,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
酷动精品数码商城,5100.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max国行正品 现货<span class=H>13</span>pro顺丰包邮,751253621416,7,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
前线数码,4085.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro苹果<span class=H>13</span>ProMax全网通5G手机现货分期免息,743718949922,2,上海,0,1,1,0,1,A15,1200,20,,1,1200
小丽手机,3590.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 全新5G双卡双待 移动联通电信智能拍照手机,660713640361,4,广东 深圳,0,0,0,0,0,A15,1200,20,,1,1200
淘金数码网,2160.0,现货速发 Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机苹果<span class=H>13</span>mini手机全网通5G,751185751851,4,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
成都众合数码通讯,4378.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro正品原美官方国行版<span class=H>13</span>Pro全新手机,712416337316,11,四川 成都,0,0,1,0,0,A15,1200,20,,1,1200
成都皓悦通讯数码,3429.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>国行未激活全国联保成都闪送花呗分期,727954932943,5,四川 成都,1,0,1,0,0,A15,1200,20,,1,1200
嘉讯数码科技,2899.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max国行正品 现货<span class=H>13</span>pro顺丰包邮,750714452186,1,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
小朵数码店,2480.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机 苹果<span class=H>13</span>mini5G 国行<span class=H>13</span>Promax,709918918955,4,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
意意通数码科技,2820.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>国行双卡双待5G全网通手机<span class=H>iphone</span>苹果<span class=H>13</span>,772276925971,4,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
来玩机,3150.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max 国行双卡 苹果<span class=H>13</span>pro无锁原装手机,758376831551,10,广东 深圳,0,0,1,0,0,A15,1200,20,,1,1200
上海讯杰数码,3999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机国行双卡苹果<span class=H>13</span>手机<span class=H>iphone</span><span class=H>13</span>苹果手机,722792750821,1,上海,1,0,1,0,0,A15,1200,20,,1,1200
海淘购优选数码,4400.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max 苹果<span class=H>13</span>promax5G手机现货分期免息,756004914649,7,上海,0,1,1,0,0,A15,1200,20,,1,1200
掌上正品手机数码,5641.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max 5G正品手机 <span class=H>13</span>pro苹果<span class=H>13</span>手机,713415914525,0,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
爱球数码手机店,5600.0,【现货速发】Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro苹果<span class=H>13</span>ProMax手机国行双卡,740403382053,5,广东 深圳,1,0,1,1,0,A15,1200,20,,1,1200
优宝泰数码,3780.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max苹果<span class=H>13</span>Pro苹果<span class=H>13</span>promax国行手机,775792774198,12,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
GD意难忘数码,4750.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max国行正品双卡5G全网通手机顺丰现货,758717425290,8,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
南京精品数码,2588.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>/<span class=H>13</span> mini迷你国行5G零售手机严选优品南京发,708282669361,4,江苏 南京,0,1,1,0,1,A15,1200,20,,1,1200
GD意难忘数码,9650.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro国行正品全网通5G双卡智能手机顺丰包邮,770636258143,3,广东 深圳,0,1,1,0,0,A15,1200,20,,1,1200
果粉优选,3500.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>pro苹果<span class=H>13</span>promax <span class=H>13</span>mini国行手机全国联保,710847859767,41,广东 深圳,1,0,1,1,0,A15,1200,20,,1,1200
鹏云数码通讯,4000.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max国行双卡双待5G全网通2021款旗舰机,755330462598,7,广东 深圳,1,1,1,0,0,A15,1200,20,,1,1200
暴走数码严选,4698.0,<span class=H>iPhone</span> <span class=H>13</span>Apple/苹果<span class=H>iPhone</span> <span class=H>13</span> Pro 国行双卡全网通5G手机苹果,759082898594,12,广东 广州,0,1,1,0,0,A15,1200,20,,1,1200
上海睿泰数码,4899.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max苹果<span class=H>13</span>pro手机国行苹果<span class=H>13</span>promax,709965115655,2,上海,0,0,1,0,0,A15,1200,20,,1,1200
济南精诚数码,3769.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>全新苹果<span class=H>13</span>新款双卡5G手机<span class=H>iphone</span><span class=H>13</span>国行原封,656286778627,8,山东 济南,0,0,1,0,0,A15,1200,20,,1,1200
众诚电讯,3450.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机 苹果<span class=H>13</span>mini5G 国行<span class=H>13</span>Promax,747662480259,4,香港 新界,0,0,1,0,0,A15,1200,20,,1,1200
鸿盛科技Digital,4099.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro苹果<span class=H>13</span>promax全网通5G正品手机苹果十三,755361698016,2,广东 深圳,1,1,1,1,0,A15,1200,20,,1,1200
Machome苹果家园上海,4790.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span>手机 正品国行全新原封未激活 三网通5G手机,655931269427,3,上海,0,0,1,0,1,A15,1200,20,,1,1200
