shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
兰西雅数码,3759.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>手机苹果<span class=H>14</span>手机<span class=H>iPhone</span><span class=H>14</span>Plus手机全网通5G,753318103881,14,广东 深圳,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
皇家机行,8888.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行正品苹果<span class=H>14</span>手机现货<span class=H>iPhone</span><span class=H>14</span>全新手机,683201544944,6,江苏 南京,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
云端科技联创,7548.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro Max国行官方正品新款苹果<span class=H>14</span>promax手机,762202481843,7,广东 东莞,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
森德数码,3600.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>  双卡双待 苹果<span class=H>14</span> 全网通5G 现货 可分期,774588568992,31,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
当当手机,2580.0,送20W快充Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 三网5G苹果<span class=H>14</span>手机 <span class=H>iphone</span><span class=H>14</span>,703182932196,17,广东 深圳,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
炫和科技,4350.0,新品当天发Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行正品5G手机原封<span class=H>iphone</span><span class=H>14</span>Plus,683911317484,5,陕西 西安,1,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
果粉 Store,5056.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 国行<span class=H>14</span>ProMax新款<span class=H>14</span>Plus苹果<span class=H>14</span>pro十四手机,703007963853,12,广东 深圳,1,1,1,1,1,A15 仿生芯片,1200,20,,1,1200
iPhone臻选,3455.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>官方国行正品<span class=H>14</span>plus全网通双卡旗舰5G手机林,775960236811,13,广东 深圳,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
iPhone严选,3555.0,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>官方正品国行双卡<span class=H>14</span>plus全网通官网手机,776204900471,8,广东 深圳,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
iPhone 在线商店,3699.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus 国行正品5G全网通原装苹果<span class=H>14</span>Plus手机,712167344281,3,广东 深圳,1,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
毅麟数码,3309.0,现货速发 Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>手机苹果<span class=H>14</span>Plus全网通5G苹果手机,757991026802,2,广东 深圳,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
Ai果粉数码店,3550.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus国行双卡苹果<span class=H>14</span>plus全网通原装苹果<span class=H>14</span>,733240617761,13,广东 深圳,1,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
七分钟数码,3998.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>Plus 苹果<span class=H>14</span>promax新款5G手机全网通正品<span class=H>14</span>,757443299603,6,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
巅峰数码园,2780.0,Apple/苹果<span class=H>iPhone</span><span class=H>14</span>Pro国行双卡资源机苹果<span class=H>14</span>promax无锁手机puls,773193291343,37,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
理想鸭数码,3145.0,现货速发Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>手机苹果<span class=H>14</span>Pro Max全网通5G手机,736063482607,43,广东 深圳,1,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
武汉钓鱼数码,3400.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 5G手机 6.1英寸 苹果双卡全网通5G 苹果<span class=H>14</span>,711000901879,23,湖北 武汉,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
盼旺数码,4199.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>移动联通电信全网通5G国行正品智能新款手机,769594995665,22,广东 深圳,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
麦克团百度年轻人创业店,4320.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> <span class=H>iPhone</span>  6.1寸 苹果手机国行原封 <span class=H>iPhone</span><span class=H>14</span>,683486381497,3,北京,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
东尼乐园,2800.0,【大连东尼乐园】Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>  苹果<span class=H>14</span> 全新 原装正品5G,683801730199,9,辽宁 大连,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
v浩博科技v,2650.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus <span class=H>14</span>Pro <span class=H>14</span>Pro Max多版本可选可用5G,711234108335,4,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
当当手机,2950.0,送20W快充Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus苹果<span class=H>14</span> plus手机3网5G,712549278868,8,广东 深圳,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
华圣手机通讯店,6299.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 全网通5G手机原装国行正品,750635452740,26,广东 深圳,0,1,0,0,0,A15 仿生芯片,1200,20,,1,1200
成都众合数码通讯,3985.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行原封官方网旗舰新款正品手机苹果<span class=H>14</span>Plus,684109726374,8,四川 成都,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
e酷手机网10年诚信店铺,4330.0,新品Apple/苹果<span class=H>iPhone</span> <span class=H>14</span>官方正品苹果<span class=H>14</span>promax手机全网通<span class=H>14</span> plus,684151430053,5,北京,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
iphone品牌直销大世界,8000.0,分期免息Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行双卡5G手机<span class=H>iphone</span><span class=H>14</span>苹果<span class=H>14</span>现货,732520805382,7,广东 广州,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
爱芳数码 65期金牌卖家,4498.0,2022新款Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro国行6.1英寸苹果<span class=H>14</span>promax手机,692980171481,26,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
简三数码,3159.0,新上架Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>直屏旗舰手机,771878112989,3,上海,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
神速手机 全球购商家,2699.0,【现货<span class=H>14</span>】Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>新款苹果<span class=H>14</span> 6.1寸智能<span class=H>iphone</span>手机,714016079340,5,广东 深圳,1,1,1,1,0,A15 仿生芯片,1200,20,,1,1200
宇康优选数码手机,3350.0,官方Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>全网通<span class=H>14</span>ProMax苹果<span class=H>14</span>plus十四5G手机正,731064497824,2,广东 深圳,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
鲁信数码手机店,4309.0,新品 Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>Promax5G旗舰手机正品店苹果<span class=H>14</span>plus,683743414024,1,河南 郑州,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
麦克先生腾讯员工创业店,4360.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 5G全网通手机 6.1英寸全新原装国行正品,683446541822,13,北京,1,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
弘茗通讯,3599.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>苹果<span class=H>14</span> Pro Max 国行双卡5G全网通,753615738178,14,广东 深圳,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
大胡子1987,4380.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 国行5G 手机 苹果<span class=H>iPhone</span> <span class=H>14</span> Plus 手机,683638788022,5,上海,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
名品数码诚信的店铺,6888.0,现货 Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro 旗舰手机5G苹果<span class=H>14</span> pro正品店,714551175721,1,北京,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
蘑菇酱数码,3250.0,12期分期免息/Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus国行资源卡贴未激活手机,637505800836,4,广东 深圳,1,0,0,1,0,A15 仿生芯片,1200,20,,1,1200
万淘宜购,4290.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> <span class=H>14</span>Plus全新原装国行现货手机未激活,683819202137,4,四川 成都,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
武汉老石,4740.0,代购Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro Max新款正品国行5G全网通手机分期,731604968495,8,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
麦克的二手原装iPhone,4399.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>原装正品全网通5G手机6.1英寸屏幕双卡双待,725972330176,1,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
淘亮机商城,5479.0,Apple/苹果 iPhone 14 Pro Max 苹果14pro三网双卡5G手机 灵动岛,771002298697,200,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
iPhone中国大陆渠道仓,1929.0,现货Apple/苹果 iPhone 12 Pro Max正品国行5G全网通手机分期免息,772687316200,25,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
华益数码通讯,9794.0,vivo X Fold3 Pro国行正品vivo折叠屏手机超薄全新上市,775632253685,0,广东 深圳,0,0,1,0,0,第三代骁龙8,5000+5000+6400,100,,3,6400
iPhone臻选,5400.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro官方国行正品<span class=H>14</span>promax全网通双卡手机林,775957575582,13,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
昊天通讯数码,2579.0,【<span class=H>14</span>】Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 手机苹果<span class=H>14</span>手机5G国行双卡6.1英寸,683510896610,7,广东 深圳,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
iPhone严选,5400.0,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro官方正品国行双卡<span class=H>14</span>promax官网手机,776234990286,8,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
千里云海科技企业店,4388.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行6.1双卡5G原封正品零售机官方旗舰手机,683374968017,1,陕西 西安,1,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
超盈数码,4278.0,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>苹果<span class=H>14</span> 6.1英寸国行手机<span class=H>iPhone</span><span class=H>14</span>当天发,683917645658,2,广东 深圳,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
风云数码,3478.0,【现货速发】Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行全网通5G手机苹果<span class=H>14</span>Plus,773430184490,21,广东 深圳,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
金义数码,3600.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>全网通5G<span class=H>14</span>plus手机原装国行正品<span class=H>14</span> ProMax,749187898634,17,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
聚巢数码,2659.0,国行正品Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>手机苹果<span class=H>14</span>Plus全网通5G苹果<span class=H>14</span>手机,766146276332,13,广东 深圳,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
成都科技前沿通讯,3965.0,现货新款Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行原封苹果手机官网正品<span class=H>14</span>Plus,684455999076,20,四川 成都,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
成都远航数码通讯,3998.0,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>苹果<span class=H>14</span>旗舰正品plus国行5G智能手机原装,683470953769,6,四川 成都,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
花语科技,6500.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro Max苹果<span class=H>14</span>promax原装手机苹果<span class=H>14</span>pro,766876725459,90,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
朝客电子 全球购十年商家,2596.0,【<span class=H>14</span>】Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 苹果<span class=H>14</span> promax pm plus手机,741016017072,42,广东 深圳,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
武汉老石,2520.0,代购Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>新款正品国行5G全网通手机分期,732181987489,7,广东 深圳,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
平安数码,3520.0,顺丰包邮 Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 苹果<span class=H>14</span>Plus <span class=H>14</span>ProMax苹果手机5G,733052967299,6,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
银河通讯行,5399.0,新款Apple/苹果 <span class=H>iPhone</span><span class=H>14</span>ProMax国行正品苹果<span class=H>14</span>plus苹果<span class=H>14</span>pro手机,764838546053,11,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
卡妮新机,3088.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus 苹果<span class=H>14</span> PLUS 6.7寸 苹果手机原装正品,712122760409,3,上海,1,1,1,1,1,A15 仿生芯片,1200,20,,1,1200
成都众合数码通讯,5359.0,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro国行正品官方网旗舰苹果<span class=H>14</span>Pro手机,696440425708,4,四川 成都,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
浙江苹果源销售服务中心,4068.0,苹果Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 6.1寸官方正品国行未激活全网通5G手机,683843961965,3,浙江 杭州,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
蘑菇酱数码,2680.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 国行BS资源机花呗分期US卡贴未激活手机,713605517072,13,广东 深圳,1,0,0,1,0,A15 仿生芯片,1200,20,,1,1200
麦克团百度年轻人创业店,4870.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus 6.7寸 <span class=H>14</span>Plus 苹果手机 国行原封正品,731820885778,2,北京,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
杭州百脑汇宏泰数码实体店,4360.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 2022新款苹果<span class=H>14</span>苹果<span class=H>iphone</span><span class=H>14</span>国行全新手机,684145738056,3,浙江 杭州,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
v浩博科技v,2590.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> <span class=H>14</span>Pro， <span class=H>14</span>Pro Max多版本可选支持GSX验货,693940104263,14,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
东尼乐园,3150.0,【大连东尼乐园】Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus 原装正品 全网通 5G,712966434332,5,辽宁 大连,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
当当手机,4150.0,送20W快充Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro三网5G苹果<span class=H>iPhone</span><span class=H>14</span> pro max,703696390060,18,广东 深圳,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
蓝梦科技,4317.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行正品5G手机全新现货苹果<span class=H>14</span>Pro/<span class=H>14</span>Promax,733444415333,7,广东 深圳,0,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
盈利数码通,4800.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus 国行<span class=H>14</span>ProMax苹果十四新款双卡5G手机,711991936956,1,广东 深圳,1,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
东尼乐园,4350.0,东尼乐园Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro Max <span class=H>14</span>promax<span class=H>14</span>pro全新原装5G,683126380947,7,辽宁 大连,0,1,1,0,0,A16,4800,20,,1,4800
东洋倒爷家 专注苹果全球代购,4899.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro全新国行<span class=H>14</span>Plus新款全网5G双卡手机max,710562534615,18,天津,0,1,1,1,1,A16 仿生芯片,4800,20,,1,4800
e酷手机网10年诚信店铺,5970.0,新品当天发Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行正品5G手机原封<span class=H>iphone</span><span class=H>14</span>Plus,712651023920,3,北京,1,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
麦克的二手原装iPhone,5699.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro Max国行准新原装正品双卡双待手机512G,706664683121,8,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
蘑菇酱数码,4560.0,12期分期免息/Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro国行资源未激活花呗手机,710972047965,10,广东 深圳,1,0,0,1,0,A16 仿生芯片,4800,20,,1,4800
果粉 Store,5406.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus国行<span class=H>14</span>Pro双卡5G苹果<span class=H>14</span>ProMax十四手机,711400429445,2,广东 深圳,1,1,1,1,1,A15 仿生芯片,1200,20,,1,1200
辰泓智晟数码手机店,4499.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> (A2884 支持移动联通电信5G 双卡双待手机,762971777437,100,北京,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200
Blue蓝蓝数码,4249.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 苹果<span class=H>14</span> <span class=H>iPhone</span><span class=H>14</span> 6.1寸国行双卡原封联保,683843998415,4,四川 成都,0,1,1,0,1,A15 仿生芯片,1200,20,,1,1200
东洋倒爷家 专注苹果全球代购,4349.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus全新国行资源机6.7寸手机Promax全网5G,710361361506,4,天津,0,1,1,1,1,A15 仿生芯片,1200,20,,1,1200
麦克团百度年轻人创业店,7150.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro 5G手机 6.1寸 苹果 <span class=H>14</span>pro 国行正品,683134588667,4,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
麦克的二手原装iPhone,5099.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro原装正品双卡双待全网通5G灵动岛A16,723243254867,6,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
Machome苹果家园上海,5350.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 5G全网通手机 6.1英寸全新 国行正品 原封,683452621250,1,上海,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
来玩机,4250.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> promax国行资源机<span class=H>14</span>pro无锁手机全新未激活,757933139259,9,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
四季数码 澳门留学生创业店,6990.0,澳门代购Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro Max <span class=H>iPhone</span><span class=H>14</span>Plus 原封港国行,684559087270,8,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
卡妮新机,4655.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro Max 苹果<span class=H>14</span> promax 6.7寸 现货 顺丰,713805899836,24,上海,1,1,1,1,1,A16 仿生芯片,4800,20,,1,4800
宇康优选数码手机,5250.0,官方Apple/苹果 <span class=H>iPhone</span><span class=H>14</span> Pro Max苹果<span class=H>14</span>pro原装正品<span class=H>14</span>plus5G手机,739112990673,9,广东 深圳,0,0,1,0,1,A16 仿生芯片,4800,20,,1,4800
超盈数码,7428.0,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro苹果<span class=H>14</span>pro 6.1寸苹果手机<span class=H>14</span>新款5G,694237581504,1,广东 深圳,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800
小超数码科技,2998.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus国行5G卡槽美港双卡qpe卡贴机版分期,712141032355,2,山东 济宁,0,0,1,1,0,A15 仿生芯片,1200,20,,1,1200
独贩数码正品,5100.0,香港澳门代购Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus 6.7寸 <span class=H>14</span>Plus 国行港,731968962861,1,广东 深圳,0,0,1,0,1,A15 仿生芯片,1200,20,,1,1200
淘亮机商城,5479.0,Apple/苹果 iPhone 14 Pro Max 苹果14pro三网双卡5G手机 灵动岛,771002298697,200,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
iPhone中国大陆渠道仓,1929.0,现货Apple/苹果 iPhone 12 Pro Max正品国行5G全网通手机分期免息,772687316200,25,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
华益数码通讯,9794.0,vivo X Fold3 Pro国行正品vivo折叠屏手机超薄全新上市,775632253685,0,广东 深圳,0,0,1,0,0,第三代骁龙8,5000+5000+6400,100,,3,6400
新竹数码店,1850.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro Max正品12国行双卡5G手机全网通<span class=H>14</span>分期,775792844461,53,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
金晟数码 14年老店,6000.0,【<span class=H>14</span>年老店】Apple/苹果 <span class=H>iPhone</span> 13 Pro Max国行双卡全网通5G手机,749943853601,20,广东 广州,0,1,1,0,1,A15,1200,20,,1,1200
oksj数码旗舰店,8799.0,【24期分期】Apple/苹果 <span class=H>iPhone</span>15 ProMax新款5G手机官方旗舰店国行正品苹果15promax官网直降<span class=H>14</span>,680225899471,4,广东 深圳,1,1,1,0,0,A17 Pro 芯片,4800,0,6.7,1,4800
金晟数码 14年老店,4200.0,【分期免息】 Apple/苹果 <span class=H>iPhone</span> 12 苹果12国行双卡全网通5G手机,711042299160,8,广东 广州,0,1,1,0,1,A14,1200,20,,1,1200
赛铂澎客科技,2200.0,Apple/苹果 <span class=H>iPhone</span> 12 苹果国行正品 双卡5G手机全网通<span class=H>14</span>插卡即用,774249999304,71,北京,0,1,1,0,1,A14,1200,20,,1,1200
长颈鹿科技,2166.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro Max 国行全网通手机 5G双卡正品保障,750719356319,7,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
香港优品数码通讯,2530.0,分期Apple/苹果 <span class=H>iPhone</span> 12 Pro Max正品12国行双卡5G手机全网通<span class=H>14</span>,768119691890,27,香港 香港岛,0,0,1,0,1,A14,1200,20,,1,1200
腾飞数码精选,3150.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro Max 苹果12Pro 全网通国行双卡5G手机,757983200121,17,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
严选数码真时尚,1500.0,Apple/苹果 <span class=H>iPhone</span> XR改13Promax手机XsMax改<span class=H>14</span>ProMax改15Pro学生,689165771751,37,广东 深圳,1,1,1,0,1,A12,1200,20,,1,1200
严选数码真时尚,1040.0,Apple/苹果 <span class=H>iPhone</span> XR改13Promax手机XsMax改<span class=H>14</span>ProMax改13Promax,718871009318,7,广东 深圳,1,1,1,0,0,A12,1200,20,,1,1200
大V博士数码科技,3070.0,分期免息/Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>双卡5G<span class=H>14</span>Pro Max现货手机,774946399943,53,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
刘先生的手机铺,3975.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行<span class=H>14</span>Plus全国联保原装<span class=H>14</span>ProMax成都闪送,683571154381,7,四川 成都,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
微蜂数码,6198.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro Max2022新款苹果<span class=H>14</span>promax全网通5G手机,744321289522,8,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800
武汉钓鱼数码,3750.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus  双卡双待5G手机 6.7 英寸 <span class=H>14</span>普拉斯,707884064214,29,湖北 武汉,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200
