shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel,model
仁勋科技,9999.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> ProMax全网通5G手机原装国行,775290960308,4800,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800,15
不二优选手机商城,7999.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro全网通5G手机原装国行正品,773607274587,4800,江苏 南京,1,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800,15
曈曚数码,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,757208776626,4800,浙江 金华,0,0,0,0,0,A16 仿生芯片,4800,20,,1,4800,15
众逸数码,9999.0,【88VIP】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>Pro Max全网通5G手机原装国行正品,767872321039,4800,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800,15
仁勋科技,5999.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,774506537269,3600,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
不二优选手机商城,7999.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro全网通5G手机原装国行正品,738920978822,3600,江苏 南京,1,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800,15
耀壹数码通讯,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,763140610856,3600,山东 济南,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
巅峰数码园,2301.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max国行苹果<span class=H>13</span>pro全新原装正品手机,758305106141,3600,广东 深圳,0,1,1,0,1,A15,1200.0,20,,1,1200,13
有机汇智能企业店,8689.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 5G全网通双卡双待全新苹果手机,743513872056,2400,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800,15
众逸数码,4799.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,740762215242,2400,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
淘亮机商城,5479.0,Apple/苹果 iPhone 14 Pro Max 苹果14pro三网双卡5G手机 灵动岛,771002298697,2400,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800,14
淘亮机商城,5479.0,Apple/苹果 iPhone 14 Pro Max 苹果14pro三网双卡5G手机 灵动岛,771002298697,2400,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800,14
淘亮机商城,3800.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> 国行原装正品6.1英寸 双卡5G手机 A15六核,764675754683,2400,广东 深圳,0,1,1,0,1,A15 仿生芯片,1200,20,,1,1200,14
淘亮机商城,5479.0,Apple/苹果 iPhone 14 Pro Max 苹果14pro三网双卡5G手机 灵动岛,771002298697,2400,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800,14
淘亮机商城,9999.0,Apple/苹果 iPhone 14 Pro Max 苹果14pro三网双卡5G手机 灵动岛,771002298697,2400,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800,14
淘亮机商城,5479.0,Apple/苹果 iPhone 14 Pro Max 苹果14pro三网双卡5G手机 灵动岛,771002298697,2400,广东 深圳,0,1,1,0,1,A16 仿生芯片,4800,20,,1,4800,14
致远科技店,4390.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro 苹果<span class=H>13</span>ProMax 苹果<span class=H>13</span>promax正品手机,749721329063,1200,广东 深圳,0,1,1,0,0,A15,1200.0,20,,1,1200,13
耀鹏数码通讯,4842.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 支持移动联通电信5G 双卡双待手机,702926080758,1200,广东 深圳,1,0,1,0,0,A15,1200.0,20,,1,1200,13
德元数码,4300.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max苹果<span class=H>13</span>promax新款全网通5G手机正品,775041938223,1200,广东 深圳,0,1,1,0,0,A15,1200.0,20,,1,1200,13
启强数码,1969.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span><span class=H>苹果</span><span class=H>12</span>国行手机<span class=H>苹果</span><span class=H>12</span>pro max 5G全网通双卡,772599776961,1200,上海,0,1,1,0,0,A14,1200.0,20,,1,1200,12
辰泓智晟数码手机店,4499.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> (A2884 支持移动联通电信5G 双卡双待手机,762971777437,1200,北京,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200,14
鑫联数码企业店,5999.0,Apple/<span class=H>苹果</span> iPhone 15 全新原封支持移动联通电信全网通5G手机,768947998057,1200,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800.0,20,,1,4800,12
福汇数码,4899.0,Apple/<span class=H>苹果</span> iPhone 13 6.1英寸 支持移动联通电信 双卡双待5G手机,758996643242,1200,北京,0,1,1,0,0,A15,1200.0,20,,1,1200,12
仁勋科技,5999.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,775298939997,1200,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
淘亮机商城,9999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 苹果手机6.1英寸国行正品 双卡双待5G手机,770936412841,1200,广东 深圳,0,1,1,0,1,A15,1200.0,20,,1,1200,13
天使皇冠,6199.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 支持移动联通电信5G 双卡双待手机,772441011337,1200,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
辰泓智晟数码手机店,5299.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus(A2888 支持移动联通电信5G 双卡双待,762990701074,1200,北京,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200,14
淘亮机商城,2200.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 国行正品6.1英寸  双卡双待全网通5G手机,770754777272,1200,广东 深圳,0,1,1,0,1,A14,1200.0,20,,1,1200,12
仁勋科技,5999.0,【全国联保】Apple/<span class=H>苹果</span> iPhone 15全网通5G手机原装国行正品,775298939997,1200,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800.0,20,,1,4800,12
酷烁手机企业店,8999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>,772407372278,1200,上海,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200,14
佰亿甄选,9999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,765575852403,1200,北京,0,0,1,0,0,A16 仿生芯片,4800,10,,1,4800,15
泽凯数码通讯,4699.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品5G手机全新原装正品全网通国行,755152314682,1200,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
耀壹数码通讯,7999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,771709975264,1200,山东 济南,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
乐汇数码通讯,12499.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max新款5G手机国行正品智能全网通手机,740799377250,1200,广东 深圳,1,1,1,0,0,A17 Pro 芯片,4800,20,,1,4800,15
鑫联数码企业店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全新原封支持移动联通电信全网通5G手机,768947998057,1200,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
中国移动手机数码店,7999.0,【顺丰包邮】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 全网通5G手机新品国行,749168139279,1200,浙江 杭州,1,1,1,0,0,A17 Pro 芯片,4800,27,,1,4800,15
仁勋科技,6999.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全网通5G手机原装国行,774718655172,1164,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
汇航手机数码店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>  支持移动联通电信5G 双卡双待手机,760221686791,1164,河南 郑州,1,1,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
西诚优选,2109.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max国行手机苹果<span class=H>13</span>Pro全网通5G苹果<span class=H>13</span>,765330236341,1140,广东 深圳,1,1,1,0,0,A15,1200.0,20,,1,1200,13
亚盛手机数码,8429.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max国行正品全新未激活新款5G旗舰手机,765694498484,1092,浙江 杭州,0,0,1,0,1,A17 Pro 芯片,4800,20,,1,4800,15
花语科技,6500.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Pro Max苹果<span class=H>14</span>promax原装手机苹果<span class=H>14</span>pro,766876725459,1080,广东 深圳,0,1,1,0,0,A16 仿生芯片,4800,20,,1,4800,14
千禧数码商城,3088.0,Apple/苹果<span class=H>13</span>ProMax苹果<span class=H>13</span>Pao <span class=H>iPhone</span><span class=H>13</span>国行双卡全网通智能手机,771480163709,1056,广东 广州,0,1,1,0,0,A15,1200.0,20,,1,1200,13
易购通讯数码城,2088.0,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,1008,广东 深圳,1,1,1,0,0,A14,1200.0,20,,1,1200,12
易购通讯数码城,2088.0,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,1008,广东 深圳,1,1,1,0,0,A14,1200.0,20,,1,1200,12
易购通讯数码城,2088.0,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,1008,广东 深圳,1,1,1,0,0,A14,1200.0,20,,1,1200,12
易购通讯数码城,1938.0,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,1008,广东 深圳,1,1,1,0,0,A14,1200.0,20,,1,1200,12
易购通讯数码城,1938.0,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,1008,广东 深圳,1,1,1,0,0,A14,1200.0,20,,1,1200,12
优品数码大世界,2910.0,iPhone <span class=H>12</span>Pro Max5G手机全网通 <span class=H>苹果</span>13 Pro Max现货速发原装正品,763446740897,984,广东 深圳,0,1,1,0,0,A14,1200.0,20,,1,1200,12
众逸数码,6749.0,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro全网通手机原装国行正品,740318020312,972,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800,15
宇航数码,1499.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行正品原装<span class=H>苹果</span><span class=H>12</span>手机全网通双卡5G,766092926709,936,广东 深圳,0,1,1,0,0,A14,1200.0,18,,1,1200,12
汇众数码,6999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span> Plus 128GB,763408691958,876,北京,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200,14
聚千通讯,1850.0,分期Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max <span class=H>苹果</span><span class=H>12</span>pro双卡5g全网通手机14,773700428255,864,广东 深圳,0,1,1,0,0,A14,1200.0,20,,1,1200,12
赛铂澎客科技,2030.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span>国行正品 双卡5G手机全网通14插卡即用,774249999304,852,北京,0,1,1,0,1,A14,1200.0,20,,1,1200,12
赛铂澎客科技,2200.0,Apple/苹果 <span class=H>iPhone</span> 12 苹果国行正品 双卡5G手机全网通<span class=H>14</span>插卡即用,774249999304,852,北京,0,1,1,0,1,A14,1200,20,,1,1200,14
恒信数码手机店,1980.0,【分期免息】Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>国行双卡手机全网通5G,772198322042,852,广东 广州,0,1,1,0,1,A14,1200.0,20,,1,1200,12
星丰数码,2159.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max手机苹果<span class=H>13</span>Pro全网通5G手机苹果<span class=H>13</span>,748243587337,816,广东 深圳,1,0,1,0,0,A15,1200.0,20,,1,1200,13
香港优品数码通讯,2380.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max双卡双待5G全网通<span class=H>苹果</span><span class=H>12</span>promax手机,745031153097,816,香港 香港岛,0,0,1,0,1,A14,1200.0,20,,1,1200,12
仙童数码,9999.0,【88VIP】Apple/苹果<span class=H>iPhone</span> <span class=H>15</span> Pro Max全网通5G手机原装国行正品,772103416852,768,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800,20,,1,4800,15
鸿茂数码店,5999.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品 全网通5G 双卡双待手机,765692186598,768,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
年月数码,6499.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,745962550400,768,北京,0,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
商城酷吧,1695.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> ProMas 国行正品无锁 5G全网通 <span class=H>苹果</span><span class=H>12</span>手机,772489452246,768,上海,0,1,1,0,0,A14,1200.0,20,,1,1200,12
久顺兴数码,2799.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro苹果<span class=H>13</span>promax双卡全网通5G苹果<span class=H>13</span>手机PM,775398053872,672,广东 深圳,0,1,1,0,0,A15,1200.0,20,,1,1200,13
iphone分销科技数码,3980.0,分期免息Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> Pro Max苹果<span class=H>13</span>国行双卡苹果<span class=H>13</span>pro,762299077815,660,广东 深圳,0,1,1,0,0,A15,1200.0,20,,1,1200,13
爱芳数码 65期金牌卖家,3398.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全面灵动岛设计搭载A16芯片4800万像素手机,738945661644,660,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800,20,,1,4800,15
科新一品数码,1946.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行原装正品双卡双待全网通5G游戏手机,772346159113,648,广东 深圳,0,1,1,0,0,A14,1200.0,20,,1,1200,12
龙华通讯,4059.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>13</span> 支持5G 双卡双待 苹果手机 全新未激活,759019190690,648,广东 深圳,0,0,0,0,0,A15,1200.0,20,,1,1200,13
新竹数码店,1600.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max正品<span class=H>12</span>国行双卡5G手机全网通14分期,775792844461,636,广东 深圳,0,1,1,0,0,A14,1200.0,20,,1,1200,12
大V博士数码科技,3070.0,分期免息/Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>双卡5G<span class=H>14</span>Pro Max现货手机,774946399943,636,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200,20,,1,1200,14
嘉讯数码科技,1979.0,现货Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 6.7寸当天发货2023年买很划算,750994795033,636,广东 深圳,0,1,1,0,0,A14,1200.0,20,,1,1200,12
一休数码 13年老店,1858.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行全网5G双卡6.1寸原装正品ip<span class=H>12</span>处理器A14,669155049603,636,江苏 南京,0,1,1,0,1,A14,1200.0,20,,1,1200,12
新竹数码店,1850.0,Apple/苹果 <span class=H>iPhone</span> 12 Pro Max正品12国行双卡5G手机全网通<span class=H>14</span>分期,775792844461,636,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200,14
曼科数码店,2918.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 原装国行5G双卡手机 <span class=H>12</span>promax免息,752983618042,600,广东 深圳,0,1,1,0,0,A14,1200.0,20,,1,1200,12
盛远数码臻选,3479.0,Apple/苹果 <span class=H>iPhone</span> <span class=H>14</span>国行双卡5G全网通手机 苹果<span class=H>14</span> <span class=H>iphone</span><span class=H>14</span>Plus,773992230126,576,广东 深圳,0,1,1,0,0,A15 仿生芯片,1200,20,,1,1200,14
真品数码店,1699.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>全网通5G双卡双待国行无锁便宜手机<span class=H>苹果</span>十二,744796630127,564,广东 深圳,0,1,1,0,0,A14,1200.0,20,,1,1200,12
乐嘉乐数码,3118.0,Apple/<span class=H>苹果</span>iPhone13ProMax双卡双待<span class=H>12</span>promax全网通现货原装正品5G,772377840518,564,广东 广州,0,1,1,0,0,A13 仿生,1200.0,20,,1,1200,12
