shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
爱博数码科技城,5460.0,最新款<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460折叠屏五代正品手机,770347110330,24,广东 深圳,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
亿轩优品店,2999.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold3 5G SM-F9260  双卡折叠屏手机W23,748916527712,23,广东 深圳,0,1,1,0,0,高通骁龙 SDM888,1200,25,,1,1200
电讯数码,1289.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210小折叠屏4代全网通5G手机,727277650534,27,广东 深圳,0,1,1,0,0,骁龙8Gen1Plus,1200+1200,25,,2,1200
千寻瀑电子科技,1600.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210手机折叠翻盖智能机,711515322346,56,广东 深圳,0,1,1,0,0,骁龙8Gen1Plus,1200+1200,25,,2,1200
亿轩优品店,3390.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310 新款折叠5代全网通5G手机,772447479827,21,广东 深圳,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
电讯数码,3199.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310小折叠5代 全网通5G手机,742401503676,6,广东 深圳,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
三星科创数码,1412.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210折叠屏新款<span class=H>z</span>flip3正品手机,731698462951,60,广东 深圳,0,1,1,0,0,骁龙8Gen1Plus,1200+1200,25,,2,1200
优品数码8888,3480.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310 新款折叠5代全网通5G手机,775639640822,3,广东 深圳,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
爱博数码科技城,1280.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110 三代折叠屏5G手机W23,740852898352,18,广东 深圳,0,0,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
远东数码城,3850.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold4 SM-F9360折叠4代 国行5G手机Fold5,775391661861,3,广东 深圳,0,1,1,0,0,骁龙8+ Gen 1,5000+1200+1000,25,,3,5000
经典数码商店,1448.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110折叠屏手机翻盖折叠款,760292111467,85,广东 深圳,0,0,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
点点通讯,2598.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210新品折叠四代5G手机<span class=H>z</span>flip4,680380812356,11,广东 深圳,1,0,1,0,1,骁龙8Gen1Plus,1200+1200,25,,2,1200
龙腾飞扬数码,6888.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 折叠屏flod5五代折叠款5G手机fold5,750692451326,7,广东 深圳,0,0,1,0,1,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
刹那数码 主店,4799.0,【老顾客回家享福利】<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310刹那,730793300448,12,香港 九龙,1,0,1,1,1,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
逼哥手机店,3649.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310新款5代小折叠谷歌版esim,732473126422,26,山东 威海,0,0,1,1,1,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
环宇数码正品店,8858.0,新品<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460折叠屏手机国行旗舰5G,731704450588,15,北京,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
星海数码通讯,4958.0,现货<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold4 SM-F93605G<span class=H>Z</span>fold4代折叠屏手机,708490475397,15,广东 深圳,1,0,1,1,1,骁龙8+ Gen 1,5000+1200+1000,25,,3,5000
完美科技通讯城,2999.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold3 5G SM-F9260 国行双卡大折叠5G手机,775139669584,8,广东 深圳,0,1,1,0,0,高通骁龙 SDM888,1200,25,,1,1200
老登数码,1400.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110小折叠三代,743511689074,7,山东 威海,0,0,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
久汇数码专营店,3599.0,24期分期【国行正品 全新未激活】三星<span class=H>Samsung</span> Galaxy <span class=H>Z</span> Flip3 5G F7110折叠屏5G手机官方旗舰店三星手机,655200175833,2,广东 深圳,1,1,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
点点通讯,4898.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold4 SM-F9360 新品折叠手机5G国行fold4,681357695281,21,广东 深圳,1,0,1,0,1,骁龙8+ Gen 1,5000+1200+1000,25,,3,5000
牛牛数码城,5849.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460 折叠屏 W23 FOLD3 FOLD4,740806276945,19,山东 威海,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
新时代电讯,8743.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460五代折叠屏手机三星fold5,730827988127,9,北京,1,0,1,0,1,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
伴风数码,2800.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold2 5G SM-F9160 w23 折叠屏手机,711159663760,3,广东 广州,0,1,1,0,0,高通骁龙865+,1200,25,,1,1200
点点通讯,1998.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110 三星折叠5G手机<span class=H>z</span>flip3,655167669715,5,广东 深圳,1,0,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
华强官翻数码,1969.0,<span class=H>Samsung</span>/三星 W24 Flip SM-W7024<span class=H>Z</span>WACHC <span class=H>z</span>flip3升级心系天下折叠,764670558018,18,福建 莆田,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
飞旋数码,3199.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310小折叠屏手机全网通5G,770095626800,2,广东 深圳,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
星辰数码TB,4588.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310小折叠5代5G手机国港台,736275292894,6,广东 深圳,1,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
郑州久久通讯,5994.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310全新国行单卡5G手机,775110764030,25,河南 郑州,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
逼哥手机店,2249.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210新款小折叠5G手机限量白色,681162980025,19,山东 威海,0,0,1,1,1,骁龙8Gen1Plus,1200+1200,25,,2,1200
十年皇冠手机店,2999.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold3 5G SM-F9260 折叠3代 5G手机 Fold4,749767605897,14,广东 广州,0,1,1,0,0,高通骁龙 SDM888,1200,25,,1,1200
千寻瀑电子科技,1580.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110国行折叠屏手机,694828400586,26,广东 深圳,0,1,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
Andy数码折扣店,2299.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210正品小折叠全网5G单卡手机,771195701549,19,广东 深圳,0,1,1,0,0,骁龙8Gen1Plus,1200+1200,25,,2,1200
霸风科技,11999.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460,765040266356,2,河南 郑州,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
华奥通讯,4960.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310正品手机<span class=H>z</span>flip5折叠屏5G,730988197929,8,北京,1,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
逼哥手机店,2799.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold2 5G SM-F9160大折叠5G手机fold345代,627093084287,5,山东 威海,0,0,1,1,1,高通骁龙865+,1200,25,,1,1200
远洋数码通讯,4348.0,Samsung/三星 Galaxy Z Flip5 SM-F7310新款zflip5折叠屏国行手机,765355056919,2,河南 郑州,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
迈微数码,2100.0,Samsung/三星 Galaxy S22 5G SM-S9010 国行S22+Ultra三网双卡5G,749563356710,46,上海,0,1,1,0,0,高通 骁龙8 Gen1,1000,25,,1,1000
迈微数码,1650.0,Samsung/三星 Galaxy S21+ 5G SM-G9960 S21 S21Ultra全新国行,708598575582,29,上海,0,1,1,0,1,高通骁龙888,6400,25,,1,6400
启航通讯数码,2578.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110小折叠屏款翻盖手机4代,759307095560,13,广东 深圳,0,0,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
叮当数码城,984.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110 折叠屏<span class=H>z</span>flip3 5G折叠,752186364555,38,广东 深圳,0,1,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
菠萝数码BOLO,8198.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460大折叠屏5代W9024手机菠萝,732113981012,17,广东 深圳,1,0,1,0,1,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
逼哥手机店,1199.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip SM-F7000二代三代折叠屏F70705G紫色,612010480324,6,山东 威海,0,0,1,1,1,高通骁龙 SDM855+,1200+1200,15,,2,1200
成都远航数码通讯,4748.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310单卡新款小折叠5G手机国行,733243017572,10,四川 成都,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
星恒优品,1500.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110 5G全网通折叠翻盖手机,767131448500,30,广东 深圳,0,1,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
Andy数码折扣店,4599.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold4 SM-F9360双卡双待折叠屏全网通手机,771437643893,15,广东 深圳,0,1,1,0,0,骁龙8+ Gen 1,5000+1200+1000,25,,3,5000
千寻瀑电子科技,3500.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310国行新品上市5G折叠5代,746302526321,12,广东 深圳,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
三星官翻机授权企业店,2549.0,【演示机】<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210时尚折叠手机,742383722981,48,广东 广州,0,1,1,0,1,骁龙8Gen1Plus,1200+1200,25,,2,1200
启航通讯数码,7818.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460新款<span class=H>z</span>fold5代大折叠屏手机,761782726315,16,广东 深圳,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
星辉电子数码,2999.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold3 5G SM-F9260三星fold3折叠机fold4,772973706458,10,广东 深圳,0,1,1,0,0,高通骁龙 SDM888,1200,25,,1,1200
亿轩优品店,3150.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold4 SM-F9360国行双卡4代折叠手机fold3,775630751846,6,广东 深圳,0,1,1,0,0,骁龙8+ Gen 1,5000+1200+1000,25,,3,5000
数码电子科技通讯,1458.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110正品折叠屏5G翻盖手机,766396889155,6,福建 莆田,0,1,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
三星官翻机授权企业店,5449.0,【15天机】<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310 折叠手机,742182193156,15,广东 广州,0,1,1,0,1,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
力加数码,1699.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210折叠屏<span class=H>z</span>flip3正品国行手机,756818528213,2,广东 深圳,0,1,1,0,0,骁龙8Gen1Plus,1200+1200,25,,2,1200
电讯数码,1148.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110小折叠屏4代手机w23,727125425614,9,广东 深圳,0,1,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
蘑菇酱数码,4630.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310 花呗分期国行xg手机TW,733592773191,1,广东 深圳,1,0,0,1,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
利基通讯,4540.0,现货<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 台港澳行货 国行全新正品手机,732348789098,4,广东 珠海,0,1,1,1,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
正品菌数码,4870.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310新款五代折叠5G手机<span class=H>Z</span>Flip5,730473873781,1,广东 深圳,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
云库数码店,3670.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210折叠屏新款<span class=H>z</span>flip4正品手机,736134881522,2,上海,0,1,1,0,1,骁龙8Gen1Plus,1200+1200,25,,2,1200
鑫强数码,8688.0,南京闪送 <span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460手机Fold5联名TB,734518782761,2,江苏 南京,1,0,1,0,1,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
知价,2380.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310 <span class=H>Z</span>Flip5 <span class=H>Z</span>Flip4折叠屏手机,733187470523,3,四川 成都,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
星海数码通讯,1988.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110 三星<span class=H>z</span>flip3折叠5G手机,666242450993,1,广东 深圳,1,0,1,1,1,高通骁龙 SDM888,1200,15,,1,1200
三星恒源盛达专卖店,5999.0,咨询优惠/24期免息/当天发/<span class=H>Samsung</span>/三星Galaxy <span class=H>Z</span> Flip5 SM-F7310正品<span class=H>z</span>flip5手机折叠屏flip4官方flip5旗舰网,731953161108,2,北京,1,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,0,,2,1200
小无敌数码,3150.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold2 5G SM-F9160 折叠屏 手机,687785280236,6,广东 广州,0,1,1,0,0,高通骁龙865+,1200,25,,1,1200
逼哥手机店,1299.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip 5G SM-F7070小折叠3/45代翻盖5G手机,771042002842,5,山东 威海,0,0,1,1,0,高通骁龙 SDM865+,1200+1200,0,,2,1200
新风手机数码,10899.0,【国行原封】<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460折叠屏5G手机,771064974614,7,河南 郑州,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
喵速达电器官方旗舰店,12999.0,【阿里官方自营】三星/<span class=H>Samsung</span> Galaxy <span class=H>Z</span> Fold5 全新折叠屏智能5G手机 轻薄舒适闭合精工铰链,730794359720,18,浙江 杭州,1,1,0,0,0,高通Snapdragon® 8 Gen 2 for Galaxy (4nm,5000+1200+1000,25,,3,5000
阴天数码,8288.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460,733215699412,2,福建 厦门,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
金运通讯,5469.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310折叠屏旗舰5G手机23款新品,730452927625,1,北京,1,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
龙之腾数码正品店,8658.0,新<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460新款折叠TB联名版5G手机,731068005886,4,北京,1,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
新风手机数码,5799.0,【国行原封】<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310折叠屏5G手机,771003240087,10,河南 郑州,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
能良数码官方旗舰店,6499.0,【12期免息 送多重豪礼】三星 <span class=H>Samsung</span> Galaxy <span class=H>Z</span> Flip5 全新折叠屏智能5G手机 时尚掌心折叠小巧随行 X,732239887910,0,浙江 金华,1,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
乾通数码,4936.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310新品折叠5代<span class=H>z</span>flip5 5G手机,730834268505,1,北京,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
逼哥手机店,2799.0,<span class=H>Samsung</span>/三星 Galaxy Fold SM-F9000 <span class=H>Z</span> Fold2/3 5G代折叠屏5G手机,554509425263,5,山东 威海,0,0,1,1,1,高通骁龙SDM 855,1600+1200+1200,20,,3,1600
刹那数码 银河,4999.0,【老顾客回家享福利】<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310刹那,767583463105,2,香港 九龙,0,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
昱富隆通讯,1475.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110 三星<span class=H>z</span>filp3折叠5G手机,685122640679,4,广东 深圳,0,1,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
环宇数码正品店,5388.0,新品<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310折叠屏手机翻盖国行5G,731862899034,1,北京,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
宇康优选数码手机,3799.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold4 四代折叠屏flod4折叠款5G手机fold3,729608589363,3,广东 深圳,0,0,1,0,1,骁龙8+ Gen 1,5000+1200+1000,25,,3,5000
bihee旗舰店,5049.0,【24期免息/晒单返红包】<span class=H>Samsung</span>/三星Galaxy <span class=H>Z</span> Flip4折叠屏新品智能拍照手机官方正品旗舰店三星flip4,718988528624,0,上海,0,1,1,0,0,骁龙8Gen1Plus,1200+1200,25,,2,1200
菠萝数码BOLO,4598.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310小折叠5代W7024全新手机,732235346130,3,广东 深圳,1,0,1,0,1,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
微微通讯,5349.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310 折叠屏 5G全网通 正品,732533036698,1,北京,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
逼哥手机店,1649.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110小折叠<span class=H>z</span>filp3代5G W23,653461819217,3,山东 威海,0,0,1,1,1,高通骁龙 SDM888,1200,15,,1,1200
维兜兜数码,4648.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310新款小折叠5G时尚手机,731245397842,5,广东 深圳,1,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
杭州必威Betway,9199.0,杭州现货<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Fold5 SM-F9460国行 三星fold5,733137514537,3,浙江 杭州,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,5000+1200+1000,25,,3,5000
迈微数码,2100.0,Samsung/三星 Galaxy S22 5G SM-S9010 国行S22+Ultra三网双卡5G,749563356710,46,上海,0,1,1,0,0,高通 骁龙8 Gen1,1000,25,,1,1000
远洋数码通讯,4348.0,Samsung/三星 Galaxy Z Flip5 SM-F7310新款zflip5折叠屏国行手机,765355056919,2,河南 郑州,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
迈微数码,1650.0,Samsung/三星 Galaxy S21+ 5G SM-G9960 S21 S21Ultra全新国行,708598575582,29,上海,0,1,1,0,1,高通骁龙888,6400,25,,1,6400
经典数码商店,1999.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210折叠屏手机翻盖5G折叠新款,765647135756,33,广东 深圳,0,0,1,0,0,骁龙8Gen1Plus,1200+1200,25,,2,1200
富诚数码,1148.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip4 SM-F7210折叠屏4代  全网5G手机,751276274636,19,广东 深圳,0,1,1,0,0,骁龙8Gen1Plus,1200+1200,25,,2,1200
优品数码8888,998.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip3 5G SM-F7110  折叠款5G手机<span class=H>Z</span> Flip4,748920871999,13,广东 深圳,0,1,1,0,0,高通骁龙 SDM888,1200,15,,1,1200
高森数码手机,5999.0,<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310 全网通5G 立体式折叠屏,764996729606,21,河南 郑州,0,0,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
龙之腾数码正品店,4658.0,新品<span class=H>Samsung</span>/三星 Galaxy <span class=H>Z</span> Flip5 SM-F7310新款折叠智能5G手机,731361735578,3,北京,1,1,1,0,0,高通Snapdragon® 8 Gen 2 for Galaxy  (4nm,1200+1200,25,,2,1200
