shopTitle,price,title,item_id,realSales,procity
喵速达电器官方旗舰店,998.00,下拉详情领100元品类券【阿里官方自营】<span class=H>vivo</span> iQOO Z8x iqoo z8x手机 iqooz8爱酷z8 <span class=H>vivo</span>iqooz8x iqoo手机,735736407979,22人付款,浙江 杭州
全国正品数码通讯1号店,948.00,<span class=H>vivo</span> iQOO（数码） Z8x新品5g手机iqooz8x iq00qz8爱酷z7x<span class=H>vivo</span>z8x,735110080562,14人付款,广东 东莞
全国数码特卖店,2299.00,<span class=H>vivo</span> iQOO Neo9新款5g游戏手机<span class=H>vivo</span>iqooneo9 iqneo9 neo8爱酷neo9,755975158084,64人付款,广东 东莞
喵速达电器官方旗舰店,799.00,【阿里官方自营】<span class=H>vivo</span> Y33t新品智能拍照手机大内存大电池长续航<span class=H>vivo</span>手机官方旗舰店正品,765568328723,19人付款,浙江 杭州
能良数码官方旗舰店,949.00,【官方正品】<span class=H>vivo</span> iQOO Z8x 新品上市官方正品老人学生机全网通5G iqoo z8系列iqooz7 iqooz7x,735561283494,2人付款,广东 东莞
久汇数码专营店,1239.00,当天发货24期免息送豪礼<span class=H>vivo</span> iQOO Z7骁龙闪充千元手机学生大内存送礼游戏5g官方旗舰店<span class=H>vivo</span>iQOOZ7/Z7x/Z6X,711891586917,20人付款,广东 深圳
智轩优品数码专营,2349.00,新品上市<span class=H>vivo</span> iQOO Neo8pro智能5g游戏电竞手机<span class=H>vivo</span> iqoo neo8 iQOOneo7竞速 iQOONeo7se,718116166066,10人付款,广东 深圳
苏宁易购官方旗舰店,2419.00,【现货速发】12期免息 <span class=H>vivo</span> S17Pro旗舰5G智能拍照游戏<span class=H>vivo</span>手机 vovos17<span class=H>vivo</span>s17pro<span class=H>vivo</span>手机官方旗舰店XD4,723145818643,2人付款,江苏 扬州
阿布的数码屋,2088.00,<span class=H>vivo</span> S17 Pro全新拍照游戏电竞全面屏闪充微曲手机5G全网通s18pro,722441615392,17人付款,广东 深圳
vivo正品行货直销店,954.00,【百亿补贴】<span class=H>vivo</span> Y78新品上市5G手机全面屏学生指纹闪充<span class=H>vivo</span>y78t,719372431379,100+人付款,广东 深圳
诚源科技数码,1778.00,5G新款 <span class=H>vivo</span> S17 智能拍照超薄手机 s17pro s17  s17e s16pro s16,722564301705,20人付款,北京
诚信实拍数码,1128.00,顺丰正品 <span class=H>vivo</span> iQOO Z7 5G全网通 骁龙782G游戏手机 iqooz7千元机,708117981149,3人付款,广东 深圳
全国正品数码通讯1号店,2248.00,<span class=H>vivo</span> iQOO（数码） Neo8 Pro新手机iqooneo8pro iooqneo8爱酷neo8,717916493416,3人付款,广东 东莞
隆辉鸿数码专营店,1199.00,新品上市 <span class=H>vivo</span> Z7新款手机5G全网通12+256G大内存5000毫安大电池长续航120W闪充学生<span class=H>vivo</span>手机手机官方旗舰店,730741736055,7人付款,广东 深圳
亿时代数码店,1403.00,新品加急发<span class=H>vivo</span> iQOO Neo7 SE 5G电竞天玑8200手机neo7se neo5se,694921586207,14人付款,广东 深圳
全国正品数码通讯1号店,1148.00,<span class=H>vivo</span> iQOO（数码） Z7全新5g手机iqooz7 iq00z7爱酷z8 z7x z6正品,707703946506,9人付款,广东 东莞
全国正品数码通讯1号店,1848.00,<span class=H>vivo</span> iQOO（数码） Neo8全新手机iq00neo8 iqneo8爱酷iooqneo8pro,717916077723,25人付款,广东 东莞
航鹰数码专营店,849.00,<span class=H>vivo</span> Y55t 手机 <span class=H>vivo</span>y55t y53t <span class=H>vivo</span>55s vovo手机 <span class=H>vivo</span>y35 y36 vivio新款 <span class=H>vivo</span>2023年新款 vovi手机官方旗舰,742247726323,11人付款,浙江 杭州
vivo航鹰专卖店,2999.00,<span class=H>vivo</span> iQOO Neo9 Pro手机iqooneo9pro旗舰neo9官方neo8店neo9pro爱酷iq00 iq00 <span class=H>vivo</span>iq00 icoo iqqo noe9pro,753470103521,3人付款,浙江 杭州
智轩优品数码专营,2999.00,新品上市 <span class=H>vivo</span> iQOO Neo9 Pro新品上市官方旗舰店智能5g游戏电竞手机neo8 neo8pro neo7,756640850678,15人付款,广东 深圳
vivo航鹰专卖店,1419.00,【大量现货】<span class=H>vivo</span> iQOO Z8手机120w快充iqooz8旗舰iqooz8x官方iqqo店iq00爱酷iq icoo iooq vovo iqz8 z7 z7x,707705762127,36人付款,浙江 杭州
久汇数码专营店,1189.00,当天发货24期免息送豪礼<span class=H>vivo</span> Y78+新款曲面屏游戏拍照学生5G智能闪充大电池手机官方旗舰店正品<span class=H>vivo</span>y77/y78+,719468667105,8人付款,广东 深圳
航鹰数码专营店,1229.00,<span class=H>vivo</span> Y100i <span class=H>vivo</span>y100i手机 <span class=H>vivo</span>手机 <span class=H>vivo</span>丫100i vivio官方vovi旗舰<span class=H>vivo</span>2023新款 y78 y78t <span class=H>vivo</span>新手机 y100t,677915217705,44人付款,浙江 杭州
鼎诺数码科技,1109.00,新品<span class=H>vivo</span> iQOO Z7 5g手机 iqooz7 iqooz7手机 iqooz7x iqz7 iqooz,708205181074,5人付款,河南 郑州
恒久宁数码专营店,949.00,可减360/顺丰当天发】<span class=H>vivo</span> iQOO Z8x手机5g新品上市官方正品z8 z8x iqooneo8 iqoo12 iqo爱酷<span class=H>vivo</span>官方旗舰店,735444791518,14人付款,广东 东莞
能良数码官方旗舰店,1389.00,6期免息/<span class=H>vivo</span> Y100t 新品5G拍照手机 y100t 大内存大电池 y100学生备用机 长续航 <span class=H>vivo</span>官方正品,768085445143,14人付款,广东 东莞
雷鹏数码科技,3479.00,现货<span class=H>vivo</span> iQOO 12 Pro第三代骁龙8全新5G电竞游戏手机 iqoo爱酷12,745474158448,6人付款,河南 郑州
恒久宁数码专营店,1389.00,6期免息 <span class=H>vivo</span> y100t 新品5G手机120W闪充天玑8200旗舰芯片长续航官方正品智能拍照 y100 y78t,767729138548,28人付款,广东 东莞
iQOO手机官方旗舰店,1699.00,<span class=H>vivo</span> iQOO Neo7 SE新品天玑8200官方旗舰店官网智能5g新款游戏电竞手机爱酷neo6 neo7,748618586989,9人付款,广东 东莞
喵速达电器官方旗舰店,2899.00,【咨询客服更优惠 自营】<span class=H>vivo</span> S18Pro新品天玑9200+5G智能拍照手机官方旗舰店正品<span class=H>vivo</span> s18pro s17pro,752501108895,10人付款,浙江 杭州
诚信实拍数码,1428.00,正品 <span class=H>vivo</span> iQOO Neo7 SE全网通5G天玑8200 iqooneo7se游戏手机NFC,694570317862,1人付款,广东 深圳
苏宁易购官方旗舰店,3049.00,【24期免息】<span class=H>vivo</span> S18Pro新品5G拍照手机 全面屏 s18pro手机 5G全网通 旗舰店官方正品S17Pro S17XD4,752583581877,13人付款,江苏 南京
iQOO航鹰专卖店,2299.00,iQOO Neo9 手机iqoo <span class=H>vivo</span>官方 iqooneo9 新品旗舰手机neo9 <span class=H>vivo</span> iqoo手机lqoo neo8 pro iqoo手机官方店8gen2,756462444582,11人付款,浙江 杭州
优品行货数码店,1405.00,新品上市<span class=H>vivo</span> iQOO Z8千元档120W直屏5G天玑8200学生手机iqoo z8,737130476540,1人付款,广东 深圳
vivo航鹰专卖店,3399.00,<span class=H>vivo</span> iQOO 11S旗舰iqoo11s手机iqoo11爱酷11官方<span class=H>vivo</span>店icoo iq0011 lqoo iooq ipoo iq11 iqqo iq00 iqoo12,726398175272,14人付款,浙江 杭州
OPPO华诺数码,2748.00,OPPO Reno11 Pro 新品上市5g全网通旗舰智能正品手机 Reno10Pro+,751821871791,27人付款,广东 深圳
能良数码官方旗舰店,1699.00,新品上市立减100realme真我12Pro+超光影潜望长焦影像旗舰智能手机真,768236358216,9人付款,广东 东莞
雅佳盛数码专营店,1488.00,5G新品/分期免息! Huawei/华为80系列 12+256GB 1.6亿影像快充游,760953921175,28人付款,广东 深圳
vivo航鹰专卖店,949.00,新品上市<span class=H>vivo</span> Y78t手机<span class=H>vivo</span>y78t全新<span class=H>vivo</span>y78+官方<span class=H>vivo</span>y78旗舰<span class=H>vivo</span>y77店<span class=H>vivo</span>y55t正品vvoy53t全网通y33t y100,741971204670,23人付款,浙江 杭州
中国移动官方旗舰店,1849.00,【移动用户专享】<span class=H>vivo</span> S18e新款 中国移动官旗 天玑5G智能新品拍照学生全面屏手机<span class=H>vivo</span>官方旗舰店官网正品,763432342383,8人付款,浙江 杭州
凌诚数码商城,3078.00,<span class=H>vivo</span> X90s全网通5G手机天玑9200+处理器<span class=H>vivo</span>x90s曲屏手机 x90 x80,725802802899,21人付款,山东 济南
首佳誉数码专营店,2349.00,<span class=H>vivo</span> iQOO Neo8 Pro新款手机 iqooneo8Pro iqneo8Pro 爱酷iqooneo8Pro iqooneo8游戏手机iqooneo8 neo7竞速版,718011745603,1人付款,广东 东莞
依梦正品数码商城,999.00,<span class=H>vivo</span> Y55t 6+128,762154411396,700+人付款,江苏 南京
鼎诺数码科技,959.00,现货速发 <span class=H>vivo</span> iQOO Z8x全网通5g手机 iqooz8x游戏学习爱酷手机,736326556801,3人付款,河南 郑州
能良数码官方旗舰店,4719.00,12期免息<span class=H>vivo</span> X100 Pro 5G手机新品 <span class=H>vivo</span>x100pro新款 <span class=H>vivo</span>x100 <span class=H>vivo</span>手机 维沃x100pro+ <span class=H>vivo</span>官方旗舰店,746357023392,7人付款,广东 东莞
喵速达电器官方旗舰店,798.00,下拉详情领100品类券【阿里官方自营】<span class=H>vivo</span> Y55t新品5G智能拍照手机大电池长续航<span class=H>vivo</span>手机官方旗舰店y55t y78,744330760499,18人付款,浙江 杭州
东胜科技商城,1398.00,新品速发<span class=H>vivo</span> iQOO Z8手机新品学生120W闪充大内存手机iqooz8,738058130793,42人付款,四川 成都
苏宁易购官方旗舰店,1939.00,顺丰现货速发】<span class=H>vivo</span> iQOO Neo8手机 官方旗舰店智能游戏电竞爱酷iqooneo8 iqoo8 neo7竞速版XD4,719888237815,5人付款,浙江 金华
喵速达电器官方旗舰店,1399.00,下拉详情领100元品类券【阿里官方自营】<span class=H>vivo</span> iQOO Z8手机lqooz8 <span class=H>vivo</span>手机<span class=H>vivo</span>iqooz8 vovo爱酷z8 iq00z8手机,735478809907,20人付款,浙江 杭州
恒久宁数码专营店,969.00,现货当天发/分期免息 <span class=H>vivo</span> y78t 新品5G手机全网通大电池闪充 <span class=H>vivo</span>y78 Y78t y53t y100 学生手机老人千元机,742159289201,30人付款,广东 东莞
鼎诺数码科技,1809.00,新品现货 <span class=H>vivo</span> iQOO Neo8 5G手机游戏手机 <span class=H>vivo</span>手机 lqoo爱酷Neo8,719616633567,16人付款,河南 郑州
能良数码官方旗舰店,1879.00,【官方正品】<span class=H>vivo</span> iQOO Neo8 新品手机官方旗舰店正品 iqooneo8 iqoo8 neo7竞速版ipoo爱酷iqoo <span class=H>vivo</span>官方旗舰,717352944925,15人付款,广东 东莞
喵速达电器官方旗舰店,2399.00,【12+512GB特价 自营】<span class=H>vivo</span> iQOO Neo7SE 天玑8200学生游戏高性能电竞快充拍照iqoo官方旗舰店iqoo手机neo7se,743769022218,1人付款,浙江 杭州
喵速达电器官方旗舰店,627.00,【阿里官方自营】<span class=H>vivo</span> Y33t新品智能拍照手机大内存大电池长续航<span class=H>vivo</span>手机官方旗舰店正品y33t,744329260254,19人付款,浙江 杭州
恒久宁数码专营店,627.00,新品上市 <span class=H>vivo</span> y33t 新品智能手机 大容量电池 <span class=H>vivo</span>新品手机 <span class=H>vivo</span> y53t y100 y78t 老人用手机,742248426582,71人付款,广东 东莞
中国移动手机官方旗舰店,2059.00,【现货速发】<span class=H>vivo</span> S17 Pro新品旗舰5G智能拍照游戏电竞手机全面屏官方旗舰店官网S16Pro S16e,719268950259,6人付款,广东 广州
珠峰时代数码店,3478.00,<span class=H>vivo</span> iQOO 12新品第三代骁龙8电竞游戏手机<span class=H>vivo</span>iQOO12 iQOO11S,748480310604,9人付款,北京
展宏数码科技,414.00,<span class=H>vivo</span> Y31S全网通5G大电池大内存正品工作备用学生智能老年人手机,723293883399,100+人付款,广东 深圳
优品行货数码店,1415.00,现货加急发<span class=H>vivo</span> iQOO Neo7 SE手机天玑8200游戏5G手机neo7se neo5,694920278058,11人付款,广东 深圳
全国正品数码通讯1号店,3799.00,<span class=H>vivo</span> iQOO 12新款5g游戏手机iqoo12 iqoo12pro爱酷11iq11s iooq10,744629832782,37人付款,广东 东莞
vivo航鹰专卖店,2049.00,<span class=H>vivo</span> S18手机全新<span class=H>vivo</span>s18拍照旗舰s18pro官方vovo店s18e正品<span class=H>vivo</span>s18pro官网s18por s17 s17pro s16 s19全网通,752443154771,9人付款,浙江 杭州
三际数码官方旗舰店,1889.00,新品上市<span class=H>vivo</span> iQOO Neo8 手机5G全网通游戏电竞旗舰手机iqoo neo8pro iqooneo8 <span class=H>vivo</span>iQOO手机 iQOO官方旗舰店,717934373910,20人付款,山东 济南
展宏数码科技,511.00,<span class=H>vivo</span> Y33S 新款全网通5G正品大电池备用机学生游戏智能老年人手机,743973721154,200+人付款,广东 深圳
中国移动手机官方旗舰店,1949.00,<span class=H>vivo</span> S18新款骁龙5G智能人像拍照AI新品手机全面屏官方旗舰店官网正品,757380337096,1人付款,广东 广州
中国移动官方旗舰店,2154.00,<span class=H>vivo</span> S17Pro 5G智能拍照旗舰手机中国移动官旗全网通游戏电竞<span class=H>vivo</span>官方旗舰店官网正品S16Pro S16e新款,723831896451,19人付款,浙江 杭州
vivo正品行货直营店,929.00,<span class=H>vivo</span> Y78手机全新款官方<span class=H>vivo</span>y78+旗舰店<span class=H>vivo</span>y76s y53ty77拍照正品,648724278295,8人付款,广东 深圳
vivo航鹰专卖店,1019.00,<span class=H>vivo</span> Y100i手机全新y100i官方y100正品<span class=H>vivo</span>y100旗舰y78t店y78官网y55t全网通y33t大内存拍照大屏备用学生机,751130250143,34人付款,浙江 杭州
中国移动官方旗舰店,1109.00,【至高立减490】<span class=H>vivo</span> Y78+曲面屏游戏拍照学生5G智能大电池手机中国移动官旗y77手机新款<span class=H>vivo</span>官方旗舰店正品,714957095497,50人付款,浙江 杭州
vivo航鹰专卖店,2999.00,咨询选好礼<span class=H>vivo</span> iQOO Neo9 Pro手机iqooneo9pro旗舰iqqo官方iooq爱酷iq00 iq9竞速版iqooneo9店neo9pro官网,687209491125,7人付款,浙江 杭州
苏宁易购官方旗舰店,1469.00,<span class=H>vivo</span> Y100 新品上市全面屏游戏拍照学生5G手机<span class=H>vivo</span>新款Y100 官方旗舰店 <span class=H>vivo</span> y78 y78+XD4,749150411623,9人付款,广东 东莞
首佳誉数码专营店,2299.00,<span class=H>vivo</span> iQOO Neo9新品上市iqooneo9 iq9爱酷iqooneo9 iqooneo9Pro智能5G手机 iqooneo8 iqneo8官方正品旗舰,756968778931,4人付款,广东 东莞
优品行货数码店,1055.00,顺丰包邮<span class=H>vivo</span> iQOO Z7骁龙120W闪充千元lcd屏手机iqoo z7 z7x,709257996382,0人付款,广东 深圳
壹品购数码店,1338.00,现货顺丰包邮<span class=H>vivo</span> iQOO Z8手机全网通5G官方旗舰IQOOZ8 <span class=H>VIVO</span>Z8,737352373381,7人付款,广东 深圳
翼天下天翼电信旗舰店,1699.00,<span class=H>vivo</span> S17e旗舰手机5G智能拍照游戏电竞手机全面屏官方旗舰店官网S16Pro S16e,718009165596,0人付款,江苏 南京
全国数码特卖店,2099.00,<span class=H>vivo</span> iQOO Neo8新品5g手机<span class=H>vivo</span>iqooneo8 iq00neo8 爱酷 iqneo8pro,717797405388,39人付款,广东 东莞
阿布的数码屋,2856.00,官方正品<span class=H>vivo</span> S18 Pro手机5G全网通旗舰天玑9200+芯<span class=H>vivo</span>s18s18pro,753531618843,65人付款,广东 深圳
诚信实拍数码,1798.00,新品<span class=H>vivo</span> iQOO Neo8 高通骁龙8+独显高刷 iqoo neo8爱酷电竞手机,720539907000,6人付款,广东 深圳
恒久宁数码专营店,1859.00,立省780/顺丰当天发】<span class=H>vivo</span> iQOO Neo8新品正品5G手机iqooneo8iqoo12iqooneo9iqqo爱酷iq00 <span class=H>vivo</span>官方旗舰店,717581506463,20人付款,广东 东莞
中创清云数码店铺,699.00,<span class=H>vivo</span> iQOO Neo8Pro正品5G智能手机全网通6.8英寸全面屏大内存游戏,762937648587,13人付款,广东 广州
恒久宁数码专营店,1348.00,可减360/顺丰当天发】<span class=H>vivo</span> iQOO Z8手机5g新品上市正品天玑8200游戏iqooneo8 iqoo12 iqo爱酷<span class=H>vivo</span>官方旗舰店,735187313199,35人付款,广东 东莞
喵速达电器官方旗舰店,2949.00,咨询优惠【 阿里官方自营】<span class=H>vivo</span> S18Pro 新款骁龙5G智能人像拍照AI手机全面屏官方旗舰店官网正品,752447336604,7人付款,浙江 杭州
喵速达电器官方旗舰店,1189.00,【阿里官方自营】<span class=H>vivo</span>Y100i 新品5G智能拍照手机大内存大电池长续航<span class=H>vivo</span>官方旗舰店正品,752456738135,19人付款,浙江 杭州
优品行货数码店,1055.00,【百亿补贴】<span class=H>vivo</span> Y78+曲屏120Hz 5G光学防抖拍照学生智能手机y78,718716848272,5人付款,广东 深圳
能良数码官方旗舰店,1699.00,新品上市立减100realme真我12Pro+超光影潜望长焦影像旗舰智能手机真,768236358216,9人付款,广东 东莞
OPPO华诺数码,2748.00,OPPO Reno11 Pro 新品上市5g全网通旗舰智能正品手机 Reno10Pro+,751821871791,27人付款,广东 深圳
雅佳盛数码专营店,1488.00,5G新品/分期免息! Huawei/华为80系列 12+256GB 1.6亿影像快充游,760953921175,28人付款,广东 深圳
欧曙数码专营店,949.00,<span class=H>vivo</span> iQOO Z8x 新款5G游戏手机官方正品 iqooz8x iqooz8x手机 iqooz8 iqooz7x 爱酷 iqooz7 icoo iqqo lqoo,735148965251,56人付款,上海
深圳市酷优淘数码公司,1408.00,全新正品 <span class=H>vivo</span> iQOO Z8  全网通5G智能手机 iqooz8游戏老人学生,736188626125,6人付款,广东 深圳
深圳铭盛达数码店,2988.00,现货顺丰加急发<span class=H>vivo</span> iQOO 11S全新第二代骁龙8手机IQOO11S iq11s,728091114622,12人付款,广东 深圳
能良数码官方旗舰店,2339.00,【官方正品】<span class=H>vivo</span> iQOO Neo8 Pro 新品手机官方旗舰店正品 iqooneo8  neo8Pro iqoo8 iqoo8pro,717773778201,3人付款,广东 东莞
航鹰数码专营店,3719.00,<span class=H>vivo</span> X100手机新品 <span class=H>vivo</span> x100 <span class=H>vivo</span>x100手机x100<span class=H>vivo</span> vivix100 vovox100手机 <span class=H>vivo</span>2023新款x100 <span class=H>vivo</span>手机官方,692469109950,6人付款,浙江 杭州
翱翔数码电子,230.00,<span class=H>vivo</span> X50正品X30全网通5G全面屏×21拍照X27工作室X20学生老人机,768595932936,14人付款,广东 深圳
vivo航鹰专卖店,748.00,<span class=H>vivo</span> Y55t手机<span class=H>vivo</span>y55t全新<span class=H>vivo</span>y78t官方<span class=H>vivo</span>y53t旗舰<span class=H>vivo</span>y78+店y79+ y100 y77t大屏快充智能拍照手机y32 y33,742139337358,4人付款,浙江 杭州
鲁信数码手机店,1429.00,<span class=H>vivo</span>新品上市iQOO（数码） Z8旗舰官方手机全网通5g新款爱酷原封,736852606054,13人付款,河南 郑州
久汇数码专营店,1239.00,当天发货24期免息送豪礼<span class=H>vivo</span> Y78新品全面屏游戏拍照学生5G智能手机大电池官方旗舰店正品y78 Y78+ Y77/y76s,719260826148,4人付款,广东 深圳
首佳誉数码专营店,1199.00,<span class=H>vivo</span> iQOO Z7新款5g手机iqooz7 iqz7 iooqz7x学生机爱酷z7 iq00z7 <span class=H>vivo</span>z6x iqz8游戏手机 <span class=H>vivo</span>官方正品旗舰店,707504485043,2人付款,广东 东莞
中国移动手机官方旗舰店,779.00,<span class=H>vivo</span> Y55t 智能5G拍照手机 <span class=H>vivo</span>新品 y55t 大内存大电池 y53t学生备用机 y35 航<span class=H>vivo</span>,744657277602,17人付款,广东 广州
能良数码官方旗舰店,949.00,【官方正品】<span class=H>vivo</span> iQOO Z8x 新品上市官方正品老人学生机全网通5G iqoo z8系列iqooz7 iqooz7x,735113600621,27人付款,广东 东莞
久汇数码专营店,1759.00,当天发货24期免息送豪礼<span class=H>vivo</span> S17e新品旗舰5G智能拍照游戏电竞手机全面屏官方旗舰店官网S16Pro S16e/S17 Pro,725182495315,1人付款,广东 深圳
航鹰数码专营店,1999.00,<span class=H>vivo</span> S18手机 <span class=H>vivo</span> s18 <span class=H>vivo</span>手机 s18<span class=H>vivo</span> <span class=H>vivo</span> s18系列 <span class=H>vivo</span>新s18手机 <span class=H>vivo</span> vivi vovo <span class=H>vivo</span>2023年新款s18,752436440810,11人付款,浙江 杭州
深圳市酷优淘数码公司,1428.00,正品<span class=H>vivo</span> iQOO Neo7 SE 全网通5G游戏手机电竞学生iqooneo7se手机,694571245539,3人付款,广东 深圳
苏宁易购官方旗舰店,819.00,<span class=H>vivo</span> y55t 新品全面屏游戏拍照学生5G智能手机大电池官方旗舰店老人机Y78+ Y77,748648000789,9人付款,广东 东莞
vivo航鹰专卖店,2949.06,<span class=H>vivo</span> S18 Pro手机<span class=H>vivo</span>s18pro全新s18pro拍照旗舰s18官方<span class=H>vivo</span>s18店vovo s17 s19 s17pro s16正品s18por s18e,752382853251,17人付款,浙江 杭州
苏宁易购官方旗舰店,979.00,顺丰现货速发】<span class=H>vivo</span> iQOO Z8x 新品上市官网官方旗舰店正品老人学生机全网通5G  iqoo z8 z7x XD4,735313065851,33人付款,浙江 金华
大众数码客服,385.00,<span class=H>vivo</span> Y31S新款全网通5G吃鸡直播5000大电池Y52s 拍照学生智能手机,731213032542,100+人付款,广东 深圳
vivo航鹰专卖店,4719.00,【12期免息】<span class=H>vivo</span> X100 Pro手机<span class=H>vivo</span>x100pro全新x100pro旗舰x100官方vovo拍照x100pro+店<span class=H>vivo</span>x100正品x90pro,692489633002,8人付款,浙江 杭州
iQOO航鹰专卖店,2299.00,<span class=H>vivo</span> iQOO Neo9手机iqooneo9旗舰neo9官方iqoonoe9竞速版ioop爱酷iooq店neo9 iq00 icoo iqneo9 neo9pro neo8,692797520782,17人付款,浙江 杭州
姚望数码科技 客服1,498.00,<span class=H>vivo</span> Y33S 双模5G 天玑700处理器 6.51英寸屏幕 超长待机智能手机,767501569113,38人付款,广东 深圳
欧曙数码专营店,3399.00,<span class=H>vivo</span> iQOO 11S新款旗舰5G手机 iqoo11s <span class=H>vivo</span>iqoo11官方 iqoo11 iq11s ipoo爱酷iqqo iq00 lqoo icoo iqoo手机,725951021396,5人付款,上海
中国移动官方旗舰店,1599.00,<span class=H>vivo</span> iQOO Z8手机 中国移动官旗 120W闪充大内存新款5G智能千元机学生游戏<span class=H>vivo</span>旗舰店官方正品z8手机,738566094095,4人付款,浙江 杭州
喵速达电器官方旗舰店,2799.00,12+256G特价【自营】<span class=H>vivo</span> S17 5G智能手机拍照游戏学生全面屏官方旗舰店官网正品<span class=H>vivo</span> s17,719246466320,0人付款,浙江 杭州
喵速达电器官方旗舰店,1019.00,下拉详情领100品类券【阿里官方自营】<span class=H>vivo</span> Y78t新品5G智能拍照手大电池长续航官方旗舰店<span class=H>vivo</span> Y78t Y78,744569346556,2人付款,浙江 杭州
航鹰数码专营店,1969.00,<span class=H>vivo</span> s18e手机<span class=H>vivo</span> s18e <span class=H>vivo</span>新款s18e vivi vivio s18e<span class=H>vivo</span> s18e vovo手机 <span class=H>vivo</span>2023新款s18 <span class=H>vivo</span>手机新款,695187234580,3人付款,浙江 杭州
诚源科技数码,3138.00,5G新款 <span class=H>vivo</span> X90s X90S x90s 9200+旗舰芯片 拍照手机 x90Pro x80,726294516139,7人付款,北京
航鹰数码专营店,949.00,<span class=H>vivo</span> Y78t <span class=H>vivo</span>手机 <span class=H>vivo</span>y78t1 <span class=H>vivo</span>丫78 <span class=H>vivo</span>y78t手机 <span class=H>vivo</span>丫78十 vivio vovo <span class=H>vivo</span>2023年新款 <span class=H>vivo</span>手机官方,742364707257,8人付款,浙江 杭州
iQOO华大专卖店,1349.00,<span class=H>vivo</span> iQOO（数码）Z8新品5g手机iqz8x <span class=H>vivo</span>爱酷z8 iqooZ8x官方正品z8 <span class=H>vivo</span>iqooZ8x官方旗舰iqz8x <span class=H>vivo</span> iqooz8,735568567240,13人付款,广东 东莞
中国移动官方旗舰店,1079.00,<span class=H>vivo</span> Y100i新品 中国移动官旗 全网通5G智能拍照快充手机学生老人大内存大电池长续航<span class=H>vivo</span>官方旗舰店正品官网,766537498004,28人付款,浙江 杭州
喵速达电器官方旗舰店,1889.00,下拉详情领100元品类券【阿里官方自营】<span class=H>vivo</span> iQOO Neo8新品手机高通骁龙8+独显高刷5G游戏电竞手机爱酷neo8,737323852390,2人付款,浙江 杭州
中国移动手机官方旗舰店,999.00,【顺丰速发】<span class=H>vivo</span> Y77新款5G全面屏大电池拍照智能学生<span class=H>vivo</span>y77手机官方旗舰店正品<span class=H>vivo</span> y77,680538987581,10人付款,广东 广州
海神数码,1759.00,<span class=H>vivo</span> S17手机80W远航闪充1.5K高清曲屏<span class=H>vivo</span>s17全新原装正品未拆封,723220941134,2人付款,上海
