shopTitle,price,title,item_id,realSales,procity
信息港数码专营店,2599.00,【享6期免息+新品上市】<span class=H>OPPO</span>一加 Ace 3 OnePlus新款游戏学生智能拍照5G手机1加ace3一加ace3 ace2官方正品,758651214608,15人付款,广东 深圳
亿恺通讯,2558.00,现货<span class=H>OPPO</span> Reno11 Pro骁龙 8+旗舰芯片5000万单反级人像三摄5G手机,752009976627,18人付款,广东 深圳
凡人数码通讯,2498.00,现货OnePlus/一加 Ace 2 Pro <span class=H>oppo</span>手机新款旗舰正品原神派蒙礼盒,732063502261,6人付款,江苏 南京
OPPO欧欧专卖店,3299.00,<span class=H>OPPO</span> Reno11Pro <span class=H>oppo</span> reno11 pro 正品手机5g智能全网通新款 0ppo reno10pro+十 官方旗舰店官网正品<span class=H>oppo</span>手机,718515600866,3人付款,浙江 杭州
OPPO范弥生专卖店,1099.00,【立减500】<span class=H>OPPO</span> K11x <span class=H>oppo</span>k11x手机 <span class=H>oppo</span>手机 5g智能全网通正品0ppo k10x k9x k10 <span class=H>oppo</span>手机官方旗舰店官网,714779534841,12人付款,广东 东莞
OPPO手机平实正品店,2599.00,<span class=H>OPPO</span> 一加 Ace 3 <span class=H>oppo</span>一加ace3 手机新品上市 <span class=H>oppo</span>手机旗舰店官网,759028904880,7人付款,广东 广州
翼天下天翼电信旗舰店,709.00,【现货速发 全国联保】<span class=H>OPPO</span> A36 拍照智能手机学生电竞游戏大内存官方<span class=H>oppo</span>手机旗舰店正品 a36,717545129041,13人付款,江苏 南京
bihee旗舰店,4399.00,送荣耀手环+12期免息 HONOR/荣耀Magic6 5G新款智能手机鹰眼相机官方,758366020726,3人付款,上海
天行健手机专营店,848.00,<span class=H>OPPO</span> A58x 5G大电池智能拍照全面屏官方正品新款<span class=H>oppo</span>手机学生 <span class=H>oppo</span> a58,730497723279,5人付款,河南 郑州
展宏数码科技,414.00,<span class=H>OPPO</span> A72新款全网通5G大电池大屏备用老人机拍照学生游戏智能手机,762526587877,71人付款,广东 深圳
辰意数码通讯,2469.00,新品<span class=H>OPPO</span> OnePlus/一加 Ace 2 Pro全网通5G电竞游戏手机1+ace2pro,733843856626,3人付款,上海
OPPO平实专卖店,3599.00,<span class=H>OPPO</span> 一加 Ace 2 Pro <span class=H>oppo</span>一加ace2pro手机新款上市一加手机官方旗舰店官网正品<span class=H>oppo</span>手机一加ace2v1＋ace2pro,731777732336,1人付款,广东 广州
优品行货数码店,1065.00,新品速发 <span class=H>OPPO</span> A1 Pro 曲面屏5G全网通1亿像素拍照手机<span class=H>oppo</span>a1pro,693117621272,12人付款,广东 深圳
OPPO欧欧专卖店,5999.00,[新品上市] <span class=H>OPPO</span> Find N3 Flip <span class=H>oppo</span>findn3flip 折叠屏手机 <span class=H>oppo</span>官方旗舰店官网正品 5g智能全网通<span class=H>oppo</span>折叠屏,735192257126,6人付款,浙江 杭州
喵速达电器官方旗舰店,1349.00,【阿里官方自营】<span class=H>OPPO</span> A1 Pro 5G新款<span class=H>oppo</span>手机官方旗舰店官网1亿像素超清拍照正品保障a1pro手机超级闪充OLED,693238463071,1人付款,浙江 杭州
OPPO欧曙专卖店,2799.00,【6期免息】<span class=H>OPPO</span> 一加Ace 2 Pro <span class=H>oppo</span>一加ace2pro手机一加手机官方旗舰店官网正品1+ace 2pro新款0ppo手机5g,732684026020,9人付款,江苏 南京
怡丽数码,1240.00,<span class=H>OPPO</span> Reno6 Pro 5G 联发科天玑1200 高刷曲面屏幕 旗舰智能手机,751490264438,7人付款,广东 深圳
OPPO益成专卖店,1899.00,【送无人机】<span class=H>OPPO</span> A2 Pro <span class=H>oppo</span>a2pro手机新款上市 <span class=H>oppo</span>官方旗舰店官网正品 a1pro 0ppo新品5g全网通智能手机,738725255096,12人付款,广东 深圳
OPPO益成专卖店,1099.00,【新品上市】<span class=H>OPPO</span> K11x <span class=H>oppo</span>k11x 5G全网通游戏手机<span class=H>oppo</span>手机官方官网旗舰店正品新款0ppok10/9x/s/pro/por,718998754870,3人付款,广东 深圳
中国联通官方旗舰店,1099.00,【官方正品】<span class=H>OPPO</span> K10x <span class=H>oppo</span>k10x新款5G手机0ppo手机k10x电竞游戏<span class=H>oppo</span>手机旗舰店官方正品全网通<span class=H>oppo</span>k10x,683379644012,14人付款,广东 广州
OPPO熊鑫专卖店,1999.00,【新品上市】<span class=H>OPPO</span> Reno11手机<span class=H>oppo</span>reno11新款AI手机<span class=H>oppo</span>手机官方旗舰店官网正品0ppo手机,748436888317,12人付款,上海
OPPO熊鑫专卖店,2499.00,【12期免息】<span class=H>OPPO</span> Reno10新品手机<span class=H>oppo</span>reno10正品<span class=H>oppo</span>手机官方旗舰店官网<span class=H>oppo</span> reno10手机新款5g全网通0ppo,714583773405,9人付款,上海
能良数码官方旗舰店,1599.00,【官方正品 顺丰包邮】<span class=H>OPPO</span> K11 <span class=H>oppo</span>k11手机新款上市 <span class=H>oppo</span>手机店官网正品 <span class=H>oppo</span>k11x 0ppo5g手机k10官网正品,740891031964,1人付款,浙江 金华
翼天下天翼电信旗舰店,1599.00,<span class=H>OPPO</span> K11 5G手机新款上市 <span class=H>oppo</span>手机旗舰店正品 <span class=H>oppo</span>k11x <span class=H>oppo</span>手机k10x 0ppo手机5g新品 k11x,730374232301,0人付款,江苏 南京
喵速达电器官方旗舰店,1199.00,【自营】<span class=H>OPPO</span> K10 5G手机拍照智能新款电竞游戏学生<span class=H>oppo</span>手机官网旗舰店官方<span class=H>oppo</span>k10x,674125975468,6人付款,浙江 杭州
OPPO平实专卖店,1999.00,[分期免息]<span class=H>OPPO</span> 一加 Ace2 <span class=H>oppo</span>一加ace2手机新款上市<span class=H>oppo</span>手机官方旗舰店官网正品<span class=H>oppo</span>1加ace2 1+11pro5g手机,698936119060,18人付款,广东 广州
OPPO手机智宏正品店,1159.00,<span class=H>OPPO</span> K9X 新款5G手机 <span class=H>oppo</span>k9x 手机 <span class=H>oppo</span>手机旗舰店官方 <span class=H>oppo</span> k9x,664422184886,3人付款,广东 深圳
苏宁易购官方旗舰店,1799.00,<span class=H>OPPO</span> A2 Pro 超大内存 67W超级闪充 官方正品智能拍照手机120,668070900088,2人付款,江苏 南京
信息港数码专营店,3499.00,【24期免息】<span class=H>OPPO</span> Reno10Pro <span class=H>oppo</span>reno10pro 5G手机新款官方旗舰店官网正品 reno9pro+ <span class=H>oppo</span>5g限量 reno10pro,717959276167,0人付款,广东 深圳
苏宁易购官方旗舰店,2199.00,【至高直降900元】一加 Ace 2新品手机 一加ace2官方正品旗舰<span class=H>oppo</span>官网新品上市智能拍照全网通5G手机2067,701486836867,3人付款,广东 深圳
中国电信官方旗舰店,2999.00,【新品上市】<span class=H>OPPO</span> 一加 Ace 3 OnePlus# 新款一加ace3手机游戏学生智能拍照5G全网通官方旗舰店官网正品1+,758710866762,2人付款,江苏 南京
百补优选,3499.00,<span class=H>OPPO</span> Reno11 Pro,767751057279,49人付款,广东 深圳
OPPO熊鑫专卖店,1399.00,<span class=H>OPPO</span> A2手机新品上市<span class=H>oppo</span>a2全网通<span class=H>oppo</span>手机5g拍照手机a2新款<span class=H>oppo</span>手机官方官网正品大内存手机,746553095563,4人付款,上海
OPPO范弥生专卖店,1499.00,<span class=H>OPPO</span> K11 5G新款上市新款<span class=H>oppo</span>手机官网旗舰店官方正品拍照学生手机<span class=H>oppo</span>k11k10k9,753392635126,4人付款,广东 广州
凌诚数码商城,1188.00,<span class=H>OPPO</span> A2全网通5G手机官方正品学生游戏手机拍照手机 <span class=H>oppo</span>a2 a2pro,748924392250,69人付款,山东 济南
德胜通讯数码,528.00,<span class=H>OPPO</span> A72 新品5G全网通 6.5英寸超大屏 天玑720 高清拍照智能手机,768401793795,20人付款,广东 深圳
OPPO欧曙专卖店,1999.00,【至高优惠820】<span class=H>OPPO</span> 一加Ace 2V <span class=H>oppo</span>一加ace2v手机一加手机官方旗舰店官网正品1+ace 2v 11新款0ppo手机5g,704814017275,4人付款,江苏 南京
权晟数码通讯,1498.00,现货速发<span class=H>OPPO</span> Reno10正品旗舰5G学生电竞游戏摄影手机<span class=H>oppo</span>reno10,736901083492,8人付款,广东 深圳
西城区数码城,758.00,<span class=H>OPPO</span> Reno11全新大内存全面大屏5G全网通官网旗舰正品智能手机,768049374310,25人付款,广东 深圳
广汇数码正品店,380.00,<span class=H>OPPO</span> A72全网通5G天玑720侧面指纹6.5英寸大屏大容量电池智能手机,744652670894,9人付款,广东 深圳
OPPO华诺数码,925.00,<span class=H>OPPO</span> K10x 5G全网通手机拍照智能全面屏新款电竞游戏<span class=H>oppo</span>手机正品,743292827284,100+人付款,广东 深圳
名品数码诚信的店铺,1668.00,新品现货<span class=H>OPPO</span> Reno10 手机正品游戏拍照性能快充手机<span class=H>OPPO</span> Reno10,725443969030,10人付款,北京
中国电信官方旗舰店,2089.00,[全国联保]<span class=H>OPPO</span>一加 Ace 2 #OnePlus王牌兔新款游戏旗舰智能5G全网通手机满血版骁龙8+处理器1+ ace 2 pro,698883338748,0人付款,江苏 南京
中国电信官方旗舰店,1109.00,【下单立减】<span class=H>OPPO</span> K11x 1亿超清影像#超大内存长寿版67W超级闪充120Hz高帧竞速屏5G全网通手机 k9x k10x k11x,720072281278,0人付款,江苏 南京
创新达数码科技,658.00,<span class=H>OPPO</span> A93 5G全网通高通骁龙自带美颜拍照学生老人智能手机,749031776343,42人付款,广东 深圳
